Datetime,Timestamp,Price,VIX,1-Year-LIBOR,1-Year-VM,108-Calls,108-Calls-P,108-Calls-ROI,108-Puts,108-Puts-P,108-Puts-ROI,105-Calls,105-Calls-P,105-Calls-ROI,105-Puts,105-Puts-P,105-Puts-ROI,111-Calls,111-Calls-P,111-Calls-ROI,111-Puts,111-Puts-P,111-Puts-ROI,108-Strangles,108-Strangles-P,108-Strangles-ROI
2012-01-12,1326344400000,60.3643,21.05,1.11395,24.54536451529023,4.259997831376609,-4.259997831376609,-100.0,8.366949361412054,-0.6921053614120538,-8.27189614178865,4.921444608627457,-4.921444608627457,-100.0,7.237528040606367,-1.3736130406063616,-18.979035837922343,3.673422954609784,-3.673422954609784,-100.0,9.571242582701776,-0.0854695827017764,-0.8929831415645718,10.910950995216151,-5.047035995216145,-46.25660950570662
2012-01-13,1326430800000,60.1986,20.47,1.11175,24.542288115069283,4.24708096780854,-4.24708096780854,-100.0,8.344173405806357,-0.1967854058063594,-2.3583570982528324,4.906658779203454,-4.906658779203454,-100.0,7.217759760590223,-0.8763297605902203,-12.141298542174802,3.662177385615784,-3.662177385615784,-100.0,9.545261280224643,0.4080847197753599,4.275259815263598,10.879937146206007,-4.538507146206005,-41.71446107837717
2012-01-17,1326776400000,59.9728,20.91,1.11015,24.538023373559042,4.229784373761017,-4.229784373761017,-100.0,8.312533835415941,0.2037901645840563,2.4516010234544696,4.886844646924246,-4.886844646924246,-100.0,7.190273290199858,-0.4731332901998577,-6.580185079261522,3.6471297111851015,-3.6471297111851015,-100.0,9.509199991219326,0.8063080087806682,8.479241256101488,10.83740300138496,-4.120263001384959,-38.018914687018764
2012-01-18,1326862800000,60.6714,22.2,1.11005,24.549295203595747,4.281732459629147,-4.281732459629147,-100.0,8.412105095718452,0.4659069042815389,5.538529285834454,4.9464719499583625,-4.9464719499583625,-100.0,7.276795346156309,-0.21892534615630765,-3.0085406520597924,3.6922327081182367,-3.6922327081182367,-100.0,9.622654584098925,1.075499415901071,11.176743449549704,10.969028054274546,-3.9111580542745443,-35.656377528822134
2012-01-19,1326949200000,61.3014,20.89,1.11005,24.54561305920321,4.325302130126676,-4.325302130126676,-100.0,8.498563751153476,-0.7530517511534782,-8.86092960179618,4.9969350833180375,-4.9969350833180375,-100.0,7.351456103760762,-1.4449861037607583,-19.655780887021155,3.729700931017735,-3.729700931017735,-100.0,9.721703152628614,-0.13714915262860927,-1.4107523185536277,11.081157034778498,-5.174687034778492,-46.69807510657599
2012-01-20,1327035600000,61.1071,19.87,1.10995,24.34826904131514,4.263979305307078,-4.263979305307078,-100.0,8.424078685923895,-2.212710685923888,-26.266500687145623,4.932987663016416,-4.932987663016416,-100.0,7.280109283060533,-2.901954283060526,-39.861411006739104,3.6713396272549663,-3.6713396272549663,-100.0,9.644416768444435,-1.5998357684444429,-16.588206491438086,10.951448910315499,-6.573293910315492,-60.02213920866589
2012-01-23,1327294800000,60.0428,18.28,1.10995,24.39611430356731,4.201048954097526,-4.201048954097526,-100.0,8.288692044515791,-3.5567680445157985,-42.91108929386672,4.858524517854349,-4.858524517854349,-100.0,7.164766411316563,-4.234126411316558,-59.09650319693417,3.618473537046725,-3.618473537046725,-100.0,9.487517824421069,-2.954309824421067,-31.138911979871192,10.783239948363288,-7.8525999483632845,-72.82226850154787
2012-01-24,1327381200000,61.0584,18.67,1.10845,24.40840435481688,4.274729167852836,-4.274729167852836,-100.0,8.432491344936672,-2.1208193449366703,-25.150566519230715,4.943324705060633,-4.943324705060633,-100.0,7.289526821669919,-2.809606821669913,-38.54306171585325,3.682263919383335,-3.682263919383335,-100.0,9.651586156941725,-1.5081621569417294,-15.62605495529884,10.971790741053255,-6.491870741053248,-59.16874368340395
2012-01-25,1327467600000,60.0586,18.91,1.10795,24.44654560966753,4.213660848035136,-4.213660848035136,-100.0,8.303662543044439,-2.7331745430444414,-32.91528923383193,4.871392212278412,-4.871392212278412,-100.0,7.179488304648576,-3.4107583046485708,-47.50698322664825,3.6307030208609885,-3.6307030208609885,-100.0,9.502610318509447,-2.130364318509443,-22.41872756120348,10.810191325509564,-7.041461325509566,-65.13724978107777
2012-01-26,1327554000000,63.8086,18.31,1.1017,24.90072990892536,4.5897028003921765,-4.5897028003921765,-100.0,8.939339941119131,-0.3617519411191381,-4.046741073746993,5.289503428239229,-5.289503428239229,-100.0,7.745856203945997,-1.0825262039459955,-13.975552546334656,3.967975139483944,-3.967975139483944,-100.0,10.210896645231088,0.2809493547689073,2.7514660517117493,11.713831343429941,-5.050501343429939,-43.11570822011764
2012-01-27,1327640400000,63.5186,18.57,1.0992,24.904832892085036,4.569281705128327,-4.569281705128327,-100.0,8.900846665571644,-0.4050586655716444,-4.550788040629955,5.265857692833656,-5.265857692833656,-100.0,7.7126958488202035,-1.1224658488202053,-14.553482606109858,3.950410684266547,-3.950410684266547,-100.0,10.166702449166609,0.2346435508333897,2.3079612293819434,11.66310653308675,-5.0728765330867525,-43.49507156344364
2012-01-30,1327899600000,63.8971,18.53,1.09745,24.87923434677897,4.5896321055798985,-4.5896321055798985,-100.0,8.948202825044431,-0.9804348250444264,-10.956779190346058,5.290259166338012,-5.290259166338012,-100.0,7.752839032484076,-1.7019840324840771,-21.953042302991644,3.9672482035082726,-3.9672482035082726,-100.0,10.221809776291252,-0.3371287762912516,-3.298131971436187,11.720087235992349,-5.66923223599235,-48.371928654098724
2012-01-31,1327986000000,64.7157,19.4,1.0957,24.89549853913925,4.6521670825266765,-4.6521670825266765,-100.0,9.067786211132796,-0.10483021113279987,-1.1560728130543774,5.361771304868139,-5.361771304868139,-100.0,7.857076013235207,-0.8355910132352022,-10.634885189193195,4.021758765508576,-4.021758765508576,-100.0,10.357692314353756,0.5467346856462356,5.2785376225992655,11.878834778743784,-4.857349778743778,-40.89079332457434
2012-02-01,1328072400000,65.2114,19.44,1.0907,24.859459589244103,4.677304800117195,-4.677304800117195,-100.0,9.130229181429263,0.23528281857072386,2.576965089214685,5.3921442402951385,-5.3921442402951385,-100.0,7.909948499904098,-0.5007784999041007,-6.330995706358548,4.0423748216162005,-4.0423748216162005,-100.0,10.430419324631382,0.8914346753686146,8.546489336852416,11.952323321520298,-4.543153321520302,-38.0106293923651
2012-02-02,1328158800000,65.17,18.55,1.0865,24.76665750041088,4.649432512930336,-4.649432512930336,-100.0,9.102454023637087,-0.17525402363708764,-1.9253491770679767,5.3634918008703325,-5.3634918008703325,-100.0,7.882540491835227,-0.9104404918352316,-11.550089628822965,4.015512267722799,-4.015512267722799,-100.0,10.4025065981714,0.4797934018286014,4.612286445585545,11.898052759558027,-4.9259527595580295,-41.40133565638191
2012-02-03,1328245200000,65.0171,17.98,1.084,24.75351667959929,4.6345461772924885,-4.6345461772924885,-100.0,9.078856649168657,-0.33318864916865465,-3.669940632878749,5.346841211719333,-5.346841211719333,-100.0,7.8616680593767265,-1.0665130593767245,-13.56598944806222,4.002241036699971,-4.002241036699971,-100.0,10.376035132794918,0.3201458672050848,3.085435458802744,11.863909096076696,-5.068754096076695,-42.72414812882285
2012-02-06,1328504400000,65.6686,17.1,1.08275,24.74092738645544,4.67741688920799,-4.67741688920799,-100.0,9.167138284495664,0.07524971550434145,0.8208637545220729,5.396788984118757,-5.396788984118757,-100.0,7.93766811842621,-0.6653381184261988,-8.382034981806653,4.038874395419636,-4.038874395419636,-100.0,10.477438051687507,0.7350079483124929,7.015149549790102,11.976542513845846,-4.704212513845835,-39.278552290090296
2012-02-07,1328590800000,66.2814,17.76,1.0802,24.746812220105962,4.721977104497392,-4.721977104497392,-100.0,9.255401010161606,1.6214109898383953,17.51853850587598,5.448019517967116,-5.448019517967116,-100.0,8.014364981807326,0.8740050181926833,10.905480598608646,4.077499089214221,-4.077499089214221,-100.0,10.578001436702435,2.287252563297571,21.622728801695022,12.091864071021547,-3.203494071021538,-26.492971242529855
2012-02-08,1328677200000,66.9757,17.65,1.0725,24.75674008699861,4.7721488790563455,-4.7721488790563455,-100.0,9.358570631072944,2.0737853689270622,22.159210532018037,5.505646001886035,-5.505646001886035,-100.0,8.104231038568841,1.3188539614311665,16.273647125243713,4.1210357500486445,-4.1210357500486445,-100.0,10.695294217399043,2.746332782600959,25.677954498280567,12.225266788617486,-2.802181788617478,-22.92123220759886
2012-02-09,1328763600000,68.0971,18.16,1.0698,24.78720347859469,4.859558628094611,-4.859558628094611,-100.0,9.524737165019026,4.164430834980969,43.72226511693618,5.6053552318018305,-5.6053552318018305,-100.0,8.249359364922782,3.3968956350772146,41.17769010671547,4.197427073704134,-4.197427073704134,-100.0,10.883780014432011,4.848300985567982,44.546113382841995,12.446786438626916,-0.8005314386269191,-6.431631510464245
2012-02-10,1328850000000,70.4528,18.63,1.0678,24.826322244359368,5.0380257814997655,-5.0380257814997655,-100.0,9.866093607833676,3.292930392166319,33.376233016396014,5.809681015049772,-5.809681015049772,-100.0,8.546613623985527,2.498826376014477,29.23761955263404,4.352800265439264,-4.352800265439264,-100.0,11.27200330917134,4.000604690828659,35.49151451697688,12.89941388942479,-1.8539738894247844,-14.37254363118553
2012-02-13,1329109200000,70.4886,20.79,1.06755,24.82239108031921,5.039426063192845,-5.039426063192845,-100.0,9.870135529776896,3.6147524702231095,36.6231290271332,5.81145664244125,-5.81145664244125,-100.0,8.549963068286857,2.8202669317131566,32.98572063046641,4.353881909447559,-4.353881909447559,-100.0,11.276794416770029,4.322751583229966,38.33315943759233,12.903844977734416,-1.533614977734402,-11.884945769114978
2012-02-14,1329195600000,71.8,19.04,1.06555,24.780441584319547,5.1207547522429975,-5.1207547522429975,-100.0,10.042871226548355,4.502528773451637,44.83308280951756,5.906982013236737,-5.906982013236737,-100.0,8.697928585478067,3.6934714145219294,42.463804780927894,4.422762516710115,-4.422762516710115,-100.0,11.476048893079508,5.223351106920481,45.515239222014465,13.120691102188182,-0.7292911021881849,-5.558328418131562
2012-02-15,1329282000000,72.78,19.54,1.06605,24.79529051998908,5.195050482911249,-5.195050482911249,-100.0,10.183960202849377,4.448439797150627,43.680844274175335,5.992063685546391,-5.992063685546391,-100.0,8.820725913264011,3.628274086735999,41.133508992497376,4.48742639700075,-4.48742639700075,-100.0,11.63658360915936,5.179216390840637,44.50804948253012,13.308152310264761,-0.8591523102647489,-6.455834666109681
2012-02-16,1329368400000,71.0957,21.14,1.06605,24.83972575646512,5.087299704158163,-5.087299704158163,-100.0,9.960754345210717,2.062601654789276,20.70728363842249,5.8659909691703085,-5.8659909691703085,-100.0,8.629191314638064,1.2612936853619343,14.616591976844324,4.3957816055228704,-4.3957816055228704,-100.0,11.379490542160212,2.776736457839774,24.401237011025767,13.024972920160934,-3.134487920160936,-24.06521640677781
2012-02-17,1329454800000,71.7443,19.22,1.06605,24.84699772482941,5.1357710039406825,-5.1357710039406825,-100.0,10.053685755522935,2.7830582444770613,27.681969699005204,5.921586383623973,-5.921586383623973,-100.0,8.709995169884508,1.9744198301154936,22.66843771558227,4.437899786316674,-4.437899786316674,-100.0,11.48532050322067,3.5037524967793345,30.5063537042508,13.147894956201181,-2.46347995620118,-18.736687237064395
2012-02-21,1329800400000,71.7314,17.78,1.06605,24.847495371341108,5.134988534905048,-5.134988534905048,-100.0,10.05201901971914,2.1784929802808506,21.6721931783782,5.920664000620594,-5.920664000620594,-100.0,8.70857141641207,1.369998583587929,15.731611053978908,4.4372397577772285,-4.4372397577772285,-100.0,11.483393311613929,2.8990606883860512,25.24567964988219,13.145811174189298,-3.0672411741892986,-23.332460306531484
2012-02-22,1329886800000,73.55,18.19,1.06605,24.903022116451634,5.281304431587948,-5.281304431587948,-100.0,10.32299596637015,3.0339040336298453,29.389762850955076,6.087056049616012,-6.087056049616012,-100.0,8.945645041765387,2.2047549582346164,24.64612610874975,4.565519084519906,-4.565519084519906,-100.0,11.79031316193493,3.773086838065055,32.0015828777685,13.511164126285292,-2.3607641262852876,-17.472692243391073
2012-02-23,1329973200000,73.2914,18.19,1.06605,24.90637305252089,5.26370548957512,-5.26370548957512,-100.0,10.287670560307085,1.8027414396929016,17.523320066725486,6.0666334909581785,-6.0666334909581785,-100.0,8.915171754169819,0.9764982458301716,10.953218544257908,4.550416060937245,-4.550416060937245,-100.0,11.749807939189553,2.539346060810445,21.611809094690596,13.465587815107064,-3.573917815107073,-26.541119958368913
2012-02-24,1330059600000,73.77,16.8,1.06605,24.90406123434544,5.2974044280016725,-5.2974044280016725,-100.0,10.354176481310766,2.8531235186892374,27.555291566056557,6.105569110384438,-6.105569110384438,-100.0,8.972708606657173,2.021491393342835,22.529332913397173,4.579471568375342,-4.579471568375342,-100.0,11.825876178720788,3.5945238212792106,30.3954122887496,13.552180175032515,-2.557980175032508,-18.875045505557345
2012-02-27,1330318800000,74.63,17.31,1.06615,24.85337127836863,5.3442482020823165,-5.3442482020823165,-100.0,10.459891627585897,3.7148083724140895,35.5147883427111,6.161691573858287,-6.161691573858287,-100.0,9.062178237542355,2.873621762457645,31.710055652546572,4.618264211779773,-4.618264211779773,-100.0,11.949064399102914,4.464535600897072,37.36305581575282,13.680442449322129,-1.7446424493221429,-12.75282181687472
2012-02-28,1330405200000,75.1085,18.19,1.06305,24.851171481281252,5.376995584617911,-5.376995584617911,-100.0,10.527926630415763,4.730653369584246,44.934330715386324,6.199594370644933,-6.199594370644933,-100.0,9.12109677628174,3.8842282237182735,42.58510044338878,4.646448648335259,-4.646448648335259,-100.0,12.02680833429416,5.4850266657058455,45.60666897854705,13.767545424617,-0.7622204246169861,-5.536356707813008
2012-02-29,1330491600000,76.4871,17.96,1.0598,24.791739546842326,5.456815350608292,-5.456815350608292,-100.0,10.704946954844962,6.979721045155023,65.20089333087321,6.2942509355051826,-6.2942509355051826,-100.0,9.271959439624188,6.118095560375814,65.98492584242572,4.713331299334701,-4.713331299334701,-100.0,12.231886003689056,7.74739499631093,63.337697833141746,13.98529073895889,1.4047642610411,10.044583893617897
2012-03-01,1330578000000,77.4914,18.43,1.05915,24.809511621200727,5.533715747884057,-5.533715747884057,-100.0,10.85129524931984,6.07371675068017,55.97227437951126,6.3821837970922815,-6.3821837970922815,-100.0,9.399513867932619,5.200756132067389,55.330054353239355,4.780368224192814,-4.780368224192814,-100.0,12.398197156224015,6.851556843775982,55.262525328825205,14.179882092125432,0.42038790787457714,2.9646784447384986
2012-03-02,1330664400000,77.7814,17.26,1.0552,24.78939904458289,5.547106584750999,-5.547106584750999,-100.0,10.887869594491113,3.1774424055088915,29.18332533222631,6.398583618399918,-6.398583618399918,-100.0,9.430397655647267,2.301472344352746,24.40482817789279,4.791176893786055,-4.791176893786055,-100.0,12.44088887601896,3.9578651239810516,31.813362882858204,14.221574549433322,-2.4897045494333074,-17.5065323518099
2012-03-05,1330923600000,77.8828,17.29,1.0544,24.78867729466669,5.553884712962475,-5.553884712962475,-100.0,10.902276074348727,1.996847925651288,18.31588112458044,6.406448263799838,-6.406448263799838,-100.0,9.442862087369797,1.1197779126302194,11.858458826037149,4.7969952508415465,-4.7969952508415465,-100.0,12.457364150044071,2.778243849955942,22.302020046079434,14.239857338211344,-3.677217338211328,-25.82341417384748
2012-03-06,1331010000000,76.1657,18.05,1.0544,24.854954575711734,5.451369574648607,-5.451369574648607,-100.0,10.68184372187926,0.4471122781207413,4.185721957389587,6.285333608448862,-6.285333608448862,-100.0,9.254802918256454,-0.4108179182564484,-4.438969926048344,4.710735095285738,-4.710735095285738,-100.0,12.202214079939461,1.211712920060542,9.930270950192623,13.965538013542192,-5.121553013542188,-36.67279419221722
2012-03-07,1331096400000,75.7514,20.87,1.0554,24.857592206953587,5.422787589143108,-5.422787589143108,-100.0,10.624001270411169,-0.5738892704111578,-5.401818540905984,6.252248871813687,-6.252248871813687,-100.0,9.204778839713184,-1.427208839713174,-15.505085614394238,4.686139440347817,-4.686139440347817,-100.0,12.136036834984438,0.18661716501557635,1.5377109311139927,13.890918280061001,-6.11334828006099,-44.00967709122642
2012-03-08,1331182800000,75.8128,19.07,1.0554,24.819499500954496,5.415779357706871,-5.415779357706871,-100.0,10.621208862313232,-1.2776848623132435,-12.029561595825472,6.245800590917952,-6.245800590917952,-100.0,9.200723720396377,-2.131583720396371,-23.16756578258107,4.6787808783612315,-4.6787808783612315,-100.0,12.13471675809555,-0.5168087580955643,-4.258927244847151,13.87950459875761,-6.810364598757619,-49.0677786825852
2012-03-09,1331269200000,77.4271,17.95,1.0554,24.87170651227045,5.54706087243709,-5.54706087243709,-100.0,10.863330826799784,1.1765371732002166,10.8303538938325,6.394913008999399,-6.394913008999399,-100.0,9.412756020185348,0.3042989798146536,3.2328361551292137,4.794024231447484,-4.794024231447484,-100.0,12.408721128986912,1.9539598710130832,15.74666599967833,14.206780251632832,-4.48972525163283,-31.602693728699094
2012-03-12,1331524800000,77.8814,17.11,1.0564,24.844997858814263,5.571683211926956,-5.571683211926956,-100.0,10.918313854828234,1.427898145171774,13.078009701473613,6.424456011629427,-6.424456011629427,-100.0,9.459196914450123,0.5505730855498783,5.820505593966522,4.814379440418037,-4.814379440418037,-100.0,12.472899823399914,2.209754176600086,17.716442911330482,14.27357635486816,-4.263806354868157,-29.87202540457871
2012-03-13,1331611200000,78.8571,15.64,1.0566,24.855483298348688,5.644809132961246,-5.644809132961246,-100.0,11.058253948298226,2.256014051701776,20.401177819297217,6.5083029480220205,-6.5083029480220205,-100.0,9.580899296266324,1.3676557037336892,14.274815562111842,4.877942046897394,-4.877942046897394,-100.0,12.632235329327074,3.047745670672924,24.126732848281087,14.45884134316372,-3.510286343163706,-24.277784504658136
2012-03-14,1331697600000,81.1571,14.8,1.0567,24.921415294555487,5.8306113375051725,-5.8306113375051725,-100.0,11.401861650706804,4.6735063492932065,40.98897612043462,6.719499221377326,-6.719499221377326,-100.0,9.88162869254559,3.7590263074544197,38.04055408689985,5.0409203827513664,-5.0409203827513664,-100.0,13.02129153798638,5.488789462013622,42.15241971966792,14.922549075296956,-1.2818940752969468,-8.59031569491714
2012-03-15,1331784000000,84.2257,15.31,1.0537,24.92928769628149,6.05274974474926,-6.05274974474926,-100.0,11.837352736628587,7.273603263371411,61.44619853106632,6.97518661319171,-6.97518661319171,-100.0,10.259503410852167,6.324681589147836,61.64705381800247,5.233228098250759,-5.233228098250759,-100.0,13.518117284348946,8.119609715651054,60.06464912870524,15.492731509102926,1.091453490897079,7.04493904290398
2012-03-16,1331870400000,83.6514,15.42,1.0531,24.939840895725194,6.0147785980604676,-6.0147785980604676,-100.0,11.760475170218164,8.784436829781832,74.69457400860169,6.9309424629359375,-6.9309424629359375,-100.0,10.193386352533707,7.841983647466292,76.93207513435473,5.20078707319292,-5.20078707319292,-100.0,13.429736327910573,9.624717672089432,71.66721249833252,15.394173425726628,2.6411965742733727,17.157118483928635
2012-03-19,1332129600000,83.6528,14.47,1.0531,24.939886290826216,6.0148942604189815,-6.0148942604189815,-100.0,11.760686993253033,8.456337006746963,71.90342716882326,6.9310736033339575,-6.9310736033339575,-100.0,10.193572093589287,7.513867906410718,73.71182385746964,5.200888792036332,-5.200888792036332,-100.0,13.4299757674491,9.296632232550898,69.22300079709457,15.39446088562562,2.312979114374386,15.024749041612106
2012-03-20,1332216000000,85.8714,15.04,1.0531,24.99138720272569,6.191886337905393,-6.191886337905393,-100.0,12.090066268263786,10.408245731736198,86.08923640937907,7.132532180503148,-7.132532180503148,-100.0,10.481557112796056,9.440612887203939,90.06880166381659,5.355920226438548,-5.355920226438548,-100.0,13.803255154862475,11.271198845137512,81.65609284681668,15.837477339234603,4.084692660765391,25.791308636295717
2012-03-21,1332302400000,86.5657,15.58,1.0531,24.995715344306806,6.243429846985363,-6.243429846985363,-100.0,12.189298604190054,11.699357395809956,95.9805627518905,7.191695293781978,-7.191695293781978,-100.0,10.567798252175427,10.723886747824588,101.4770200180253,5.400673258518051,-5.400673258518051,-100.0,13.91630781453399,12.56931918546602,90.3207902051348,15.968471510693478,5.3232134893065375,33.33577346925023
2012-03-22,1332388800000,86.0714,15.13,1.0531,24.993233750728965,6.206935439735035,-6.206935439735035,-100.0,12.118852609570975,11.041159390429023,91.10729989165121,7.1497781136910845,-7.1497781136910845,-100.0,10.5066031399205,10.071266860079504,95.85654588791971,5.369008986866382,-5.369008986866382,-100.0,13.836018300308893,11.906135699691104,86.05174871317783,15.875612126786883,4.702257873213121,29.619379937350647
2012-03-23,1332475200000,85.62,15.57,1.0515,24.99871497333401,6.175727592003777,-6.175727592003777,-100.0,12.058103838646607,9.169896161353384,76.0475799848694,7.1135969384406375,-7.1135969384406375,-100.0,10.454240511565633,8.205159488434376,78.48642356522147,5.342201709045696,-5.342201709045696,-100.0,13.7663106292064,10.030289370793595,72.86112917947298,15.796442220611329,2.862957779388676,18.124067048800807
2012-03-26,1332734400000,85.15,14.82,1.05,25.002331301510026,6.142568093759126,-6.142568093759126,-100.0,11.994018802568267,9.215181197431749,76.83147199551256,7.075257567338582,-7.075257567338582,-100.0,10.398890200903033,8.255809799096987,79.39125848621862,5.313634271727243,-5.313634271727243,-100.0,13.692903055781088,10.070796944218928,73.54756623334944,15.712524472630275,2.942175527369745,18.725033857511153
2012-03-27,1332820800000,86.7114,14.26,1.048,24.833903101710323,6.196881883344263,-6.196881883344263,-100.0,12.15748437111732,10.316527628882667,84.85742044951145,7.146054065122327,-7.146054065122327,-100.0,10.532434261568367,9.340235738431632,88.68069343203086,5.354042439704107,-5.354042439704107,-100.0,13.888867218804199,11.186486781195788,80.54283049124665,15.886476701272475,3.9861932987275246,25.09173917970269
2012-03-28,1332907200000,87.7828,15.59,1.0475,24.80054025022261,6.261723527183727,-6.261723527183727,-100.0,12.296443889266136,10.19898011073385,82.94251738615898,7.222493797580896,-7.222493797580896,-100.0,10.651171927383244,9.210768072616759,86.47656929597267,5.408735990115236,-5.408735990115236,-100.0,14.049498584477718,11.079409415522278,78.85982086053322,16.059907917498478,3.802032082501512,23.674059042137547
2012-03-29,1332993600000,88.2314,15.47,1.0485,24.712667475606256,6.263442490952173,-6.263442490952173,-100.0,12.328059364158065,12.299052635841914,99.764709696317,7.2288452989336776,-7.2288452989336776,-100.0,10.674128370106096,11.306041629893905,105.92004553324972,5.406736669769906,-5.406736669769906,-100.0,14.090687345009306,13.183366654990685,93.56084861012845,16.080865039876002,5.899304960123985,36.68524638130707
2012-03-30,1333080000000,87.1228,15.48,1.0497,24.62436556775525,6.154767061698841,-6.154767061698841,-100.0,12.142066589035124,15.134857410964868,124.64811735287614,7.107765627433017,-7.107765627433017,-100.0,10.508673501232174,14.15456649876783,134.69413144397495,5.309462773952031,-5.309462773952031,-100.0,13.883153954825437,16.007454045174548,115.30127878190643,15.818136275184205,8.845103724815797,55.91748339336389
2012-04-02,1333339200000,85.65,15.5,1.0497,24.67409554914991,6.067532825398054,-6.067532825398054,-100.0,11.953617805636895,13.02128219436311,108.93172599363804,7.004593424959396,-7.004593424959396,-100.0,10.348009377969383,12.057390622030615,116.51893790993714,5.236145087525816,-5.236145087525816,-100.0,13.664899094993501,13.879500905006495,101.57046026114911,15.5841544654952,6.821245534504801,43.770392225049406
2012-04-03,1333425600000,88.3757,15.64,1.0497,24.792058695531978,6.301778919158692,-6.301778919158692,-100.0,12.375180908511796,16.656275091488194,134.59419474047294,7.269075357187787,-7.269075357187787,-100.0,10.718891180169978,15.66129381983002,146.10927153364074,5.443029548591966,-5.443029548591966,-100.0,14.140017704315994,17.542709295684006,124.06426683843115,16.16192072876194,10.218264271238056,63.22431871017356
2012-04-04,1333512000000,89.9028,15.66,1.0507,24.81405355733028,6.41881268455824,-6.41881268455824,-100.0,12.596200047891287,20.196023952108703,160.33425854878902,7.402932030476045,-7.402932030476045,-100.0,10.911425300383172,19.18371469961683,175.81309656166698,5.545024456414404,-5.545024456414404,-100.0,14.391305913173357,21.098002086826643,146.60241547304042,16.456449756797575,13.638690243202426,82.87747627685471
2012-04-05,1333598400000,89.1871,16.44,1.0507,24.82695567386264,6.37225719899336,-6.37225719899336,-100.0,12.500467494026664,18.77590050597334,150.20158658022498,7.348587175712595,-7.348587175712595,-100.0,10.829149962550533,17.771605037449476,164.10895683324551,5.5053264041407255,-5.5053264041407255,-100.0,14.281184207369401,19.670796792630604,137.73925542169007,16.33447636669126,12.266278633308747,75.09440987237124
2012-04-06,1333684800000,90.5257,16.7,1.0507,24.847470480565143,6.475230820410067,-6.475230820410067,-100.0,12.695418792718813,18.68953720728119,147.21481435492447,7.466286867583718,-7.466286867583718,-100.0,10.999089062883883,17.670095937116113,160.65053965917375,5.595129497610563,-5.595129497610563,-100.0,14.502703246927874,19.59802375307212,135.13359143733152,16.594218560494447,12.074966439505552,72.76610462545193
2012-04-09,1333944000000,90.89,18.81,1.0507,24.84703374914945,6.5011321651158775,-6.5011321651158775,-100.0,12.746351862982225,17.943448137017764,140.77320577606898,7.496174945747242,-7.496174945747242,-100.0,11.043194096450634,16.919905903549367,153.21568882853873,5.617492466622924,-5.617492466622924,-100.0,14.560912711652243,18.855587288347763,129.49454242149764,16.660686563073558,11.30241343692644,67.83882161241124
2012-04-10,1334030400000,89.7771,20.39,1.0507,24.860369443821977,6.426256872749968,-6.426256872749968,-100.0,12.595007157020163,17.591460842979842,139.67011390838923,7.409162427600279,-7.409162427600279,-100.0,10.912750203974092,16.58040479602591,151.93607922948544,5.5533346810735615,-5.5533346810735615,-100.0,14.387247473240151,18.492533526759843,128.53420059087327,16.466084885047653,11.027070114952348,66.96837889476504
2012-04-11,1334116800000,89.4571,20.02,1.0492,24.82879973456095,6.391701106389121,-6.391701106389121,-100.0,12.539897668579655,13.982370331420341,111.50306566260895,7.370947426957543,-7.370947426957543,-100.0,10.863441306865028,12.975113693134984,119.43833750853436,5.522176534228652,-5.522176534228652,-100.0,14.32607577870226,14.879905221297749,103.8658837992385,16.38561784109368,7.452937158906334,45.484627013666994
2012-04-12,1334203200000,88.9671,17.2,1.0487,24.826303311581782,6.355648451900841,-6.355648451900841,-100.0,12.470643763667958,13.742424236332047,110.1981942293092,7.329507098334304,-7.329507098334304,-100.0,10.80333309588567,12.740721904114347,117.9332507017349,5.490920584133615,-5.490920584133615,-100.0,14.247085210116493,14.63499578988352,102.72273643377649,16.294253680019285,7.24980131998073,44.492994047777394
2012-04-13,1334289600000,86.4614,19.55,1.0502,24.924246045413327,6.210568368757997,-6.210568368757997,-100.0,12.151952797468581,12.436359202531404,102.34041729591041,7.1573711173546855,-7.1573711173546855,-100.0,10.532011534156652,11.462458465843339,108.8344655593011,5.369430715065518,-5.369430715065518,-100.0,13.877559155684727,13.304594844315254,95.8712890001642,15.901442249222171,6.093027750777821,38.317453569822355
2012-04-16,1334548800000,82.8757,19.55,1.0482,25.18129364183325,6.036546252182128,-6.036546252182128,-100.0,11.7333028850717,8.312453114928296,70.84495471010334,6.944824686043674,-6.944824686043674,-100.0,10.181235301353,7.3782496986470125,72.46910104971747,5.22857334841736,-5.22857334841736,-100.0,13.385675998887207,9.146351001112789,68.3293918205786,15.40980864977036,2.149676350229649,13.95005219783624
2012-04-17,1334635200000,87.1,18.46,1.0472,25.462705754044123,6.440798881352223,-6.440798881352223,-100.0,12.428858707334314,12.67484129266569,101.97912448056248,7.3962143496745725,-7.3962143496745725,-100.0,10.798494736046052,11.692205263953953,108.27625099380415,5.589698746191214,-5.589698746191214,-100.0,14.16353801178393,13.553161988216074,95.69051162880328,16.388193482237266,6.102506517762738,37.23721302398025
2012-04-18,1334721600000,86.9057,18.64,1.0472,25.460978295453486,6.425837368230809,-6.425837368230809,-100.0,12.400539214601107,13.350516785398884,107.66077631268827,7.379116347125753,-7.379116347125753,-100.0,10.773807031096874,12.370077968903125,114.81621986730292,5.576647705301549,-5.576647705301549,-100.0,14.131360714070992,14.226866285928994,100.6758412992947,16.350454736398422,6.793430263601575,41.54887661000914
