Datetime,Timestamp,Price,VIX,1-Month-LIBOR,1-Month-VM,100-Calls,100-Calls-P,100-Calls-ROI,100-Puts,100-Puts-P,100-Puts-ROI,100-Straps,100-Straps-P,100-Straps-ROI,105-Calls,105-Calls-P,105-Calls-ROI,105-Puts,105-Puts-P,105-Puts-ROI,105-Straps,105-Straps-P,105-Straps-ROI
2009-04-17,1239940800000,17.2143,39.18,0.44688,41.70608396262557,0.8236572460590885,1.8891427539409087,229.36030284196445,0.8173356182840017,-0.8173356182840017,-100.0,2.4646501104021787,2.960949889597817,120.13672354956104,0.4819043431256294,1.3701806568743662,284.32627271781377,1.3359816339617936,-1.3359816339617936,-100.0,2.2997903202130523,1.4043796797869383,61.065553126462284
2009-04-20,1240200000000,17.3943,37.14,0.4475,40.16632598294166,0.8016998710705181,1.9397001289294808,241.9484147277433,0.7953032809949843,-0.7953032809949843,-100.0,2.3987030231360205,3.084096976863977,128.5735227377954,0.4581741782472797,1.4135108217527197,308.5094902467066,1.3211727586679665,-1.3211727586679665,-100.0,2.237521115162526,1.505848884837473,67.29987371440262
2009-04-21,1240286400000,17.3586,38.1,0.4425,37.26521242788179,0.7425222877897397,2.4331777122102642,327.6908656106585,0.7362101366785758,-0.7362101366785758,-100.0,2.221254712258056,4.13014528774195,185.93749131739057,0.4036476294805595,1.9041223705194417,471.72886236685997,1.264949870813842,-1.264949870813842,-100.0,2.072245129774961,2.5432948702250417,122.73137157770688
2009-04-22,1240372800000,17.9143,37.15,0.44125,36.399306669101186,0.7485701339803637,2.004229866019637,267.7410939924316,0.7420743107085581,-0.7420743107085581,-100.0,2.2392145786692854,3.266385421330716,145.87192547093252,0.4002246057196537,1.4568603942803442,364.01070135623667,1.2891189912842602,-1.2891189912842602,-100.0,2.0895682027235676,1.6246017972764353,77.74820631166335
2009-04-23,1240459200000,17.7,36.82,0.44,35.88933538182658,0.7292985072366118,2.1207014927633896,290.78648478233544,0.7228985686651209,-0.7228985686651209,-100.0,2.1814955831383447,3.518504416861658,161.28863354377575,0.3859612473429532,1.5790387526570466,409.1184707085273,1.2642413118428897,-1.2642413118428897,-100.0,2.036163806528796,1.8938361934712038,93.01001164045692
2009-04-24,1240545600000,17.8186,38.32,0.4375,35.69053044317296,0.7301221140422527,1.839877885957748,251.99591281675282,0.7237158926271192,-0.7237158926271192,-100.0,2.1839601207116246,2.9560398792883764,135.3522828212255,0.384827398328599,1.2942426016714004,336.3176861347756,1.2690308658427083,-1.2690308658427083,-100.0,2.0386856624999066,1.3194543375000922,64.72083272916787
2009-04-27,1240804800000,17.7003,37.95,0.435,35.73809856738079,0.7262187999237089,1.609181200076291,221.58352279579373,0.7198914676854358,-0.7198914676854358,-100.0,2.172329067532853,2.4984709324671464,115.0134650320127,0.3831420403373915,1.0672429596626092,278.5502104448795,1.2615133414872022,-1.2615133414872022,-100.0,2.027797422161985,0.8729725778380164,43.050285412991386
2009-04-28,1240891200000,17.8771,36.08,0.4325,34.19125018384277,0.7018727105374651,1.4139272894625348,201.4506716438381,0.6955188982169069,-0.6955188982169069,-100.0,2.0992643192918368,2.132335680708163,101.57537862728417,0.35816221303112084,0.8637827869688772,241.17083141147074,1.2453457100945364,-1.2453457100945364,-100.0,1.961670136156778,0.482219863843218,24.582107611015733
2009-04-29,1240977600000,17.9757,36.5,0.4275,34.03808537704832,0.7025636203193173,0.8888363796806829,126.51329416639929,0.6962486105897678,-0.6962486105897678,-100.0,2.1013758512284024,1.081424148771598,51.462671379773816,0.3572644848327666,0.3353505151672333,93.86617741313104,1.2494187246167368,-1.2494187246167368,-100.0,1.96394769428227,-0.57871769428227,-29.467062486802327
2009-04-30,1241064000000,18.1771,35.3,0.41813,34.00524972043211,0.7096859957380133,0.5546140042619889,78.14921072033235,0.7034401724789685,-0.7034401724789685,-100.0,2.122812163954995,0.4057878360450093,19.115578991642348,0.3606067731959284,-0.005161773195928809,-1.4314132677492069,1.2629036587739382,-1.2629036587739382,-100.0,1.984117205165795,-1.2732272051657887,-64.17096741315726
2009-05-01,1241150400000,18.8671,34.53,0.41438,34.98546422891432,0.7577199414994258,-0.1462199414994263,-19.297359550822527,0.7512951598512654,-0.7512951598512654,-100.0,2.266735042850117,-1.043735042850118,-46.04574522912746,0.3934735871012753,-0.3934735871012753,-100.0,1.3300825663707077,-0.9982275663707068,-75.05004513325005,2.1170297405732583,-1.7851747405732574,-84.32449985751546
2009-05-04,1241409600000,18.9586,33.36,0.41438,31.71829571481141,0.6906443100294304,-0.28064431002943024,-40.635144017543716,0.6841883700410474,-0.6841883700410474,-100.0,2.065476990099908,-1.2454769900999079,-60.29972718503456,0.33163615496069365,-0.33163615496069365,-100.0,1.2727874179728893,-0.73485741797289,-57.736068694272916,1.9360597278942766,-1.3981297278942773,-72.21521669762379
2009-05-05,1241496000000,18.9286,32.45,0.40125,31.37892778681355,0.6821144467542819,-0.1993144467542809,-29.22008875529357,0.6758729274586415,-0.6758729274586415,-100.0,2.0401018209672053,-1.0745018209672033,-52.669029061391925,0.32453690651944456,-0.32453690651944456,-100.0,1.2644133112590197,-0.8007833112590212,-63.33240121156696,1.9134871242979088,-1.4498571242979104,-75.77041443797997
2009-05-06,1241582400000,18.4371,33.44,0.395,32.80182842087607,0.6943249485824179,0.7942750514175803,114.39529186431044,0.6883401767109678,-0.6883401767109678,-100.0,2.076990073875804,0.9002099261241927,43.342042768858306,0.3428102287200749,0.22393477127992245,65.32324665924091,1.2583812182550511,-1.2583812182550511,-100.0,1.9440016756952008,-0.810511675695206,-41.69295149426022
2009-05-07,1241668800000,18.4557,32.05,0.38188,31.972588678087202,0.6774471876435477,0.4911528123564537,72.50053160083138,0.6716553327711807,-0.6716553327711807,-100.0,2.026549708058276,0.31065029194172666,15.329024040539027,0.3274648017874036,-0.08164980178740322,-24.93391697114728,1.2441683541714212,-1.2441683541714212,-100.0,1.8990979577462284,-1.4074679577462277,-74.1124464909937
2009-05-08,1241755200000,18.51,32.87,0.3675,30.394754980636225,0.645969809097279,-0.011669809097279328,-1.8065564261567413,0.6403796191650422,-0.6403796191650422,-100.0,1.9323192373596,-0.6637192373596008,-34.348322188549645,0.2988530500591331,-0.2988530500591331,-100.0,1.2184833506302848,-0.9272833506302848,-76.10143791875605,1.816189450748551,-1.524989450748551,-83.96643038092857
2009-05-11,1242014400000,17.7743,31.8,0.35375,32.292471185893106,0.6587318532315223,1.0269681467684784,155.90078751020002,0.653564665860749,-0.653564665860749,-100.0,1.9710283723237936,1.4003716276762077,71.04776609710615,0.3210467117016256,0.4759382882983738,148.24580690323387,1.2043361649623137,-1.2043361649623137,-100.0,1.8464295883655648,-0.25245958836556603,-13.672852187612524
2009-05-12,1242100800000,17.07,33.65,0.34875,34.963294821074406,0.6846715568846982,2.2253284431153006,325.0213070396405,0.6797792478193383,-0.6797792478193383,-100.0,2.0491223615887346,3.7708776384112657,184.02403434256664,0.35531413385682153,1.7011858661431782,478.7836182246252,1.203677209338197,-1.203677209338197,-100.0,1.9143054770518402,2.198694522948159,114.85599081784467
2009-05-13,1242187200000,17.5643,31.37,0.34438,34.63887083528339,0.6979591530712259,2.086340846928776,298.9201929293801,0.6929882454112022,-0.6929882454112022,-100.0,2.088906551553654,3.479693448446349,166.5796608210299,0.3596578049283829,1.5464271950716182,429.9718159542099,1.2326533518853555,-1.2326533518853555,-100.0,1.9519689617421214,1.8602010382578804,95.29869965748131
2009-05-14,1242273600000,17.4886,33.12,0.335,33.33297789904917,0.6688000098416325,2.123999990158368,317.58372591252163,0.6639853184699724,-0.6639853184699724,-100.0,2.0015853381532374,3.5840146618467617,179.0587987196965,0.3344529167429382,1.5839170832570613,473.5844730199994,1.203827490802697,-1.203827490802697,-100.0,1.8727333242885733,1.9640066757114256,104.87380398688242
2009-05-15,1242360000000,18.0929,30.24,0.32813000000000003,33.72299987610783,0.6999209034877669,1.5542790965122342,222.06496316471268,0.6950419806544428,-0.6950419806544428,-100.0,2.0948837876299766,2.413516212370025,115.21002867183051,0.35325006365852474,0.9963049363414741,282.03956314203793,1.2527721946835353,-1.2527721946835353,-100.0,1.9592723220005848,0.7398376779994127,37.76083955720739
2009-05-18,1242619200000,18.2071,28.8,0.31625,33.305737743116644,0.6955751739892904,1.5016248260107083,215.88246420563442,0.6908431900734301,-0.6908431900734301,-100.0,2.0819935380520107,2.3124064619479867,111.06693751372343,0.34759811492682857,0.9392468850731674,270.21058076534285,1.25298453181518,-1.25298453181518,-100.0,1.9481807616688371,0.625509238331162,32.10735115746357
2009-05-19,1242705600000,17.9814,29.03,0.30938000000000004,32.230341771092505,0.6648144994593448,1.3566855005406548,204.06978211876682,0.6602426816887661,-0.6602426816887661,-100.0,1.989871680607456,2.053128319392544,103.17893055122916,0.3234522728967999,0.7989777271031979,247.01564776393403,1.2177218642376941,-1.2177218642376941,-100.0,1.864626410031294,0.3802335899687017,20.39194489164831
2009-05-20,1242792000000,17.74,31.35,0.30813,32.47460819261457,0.6608307267981495,1.400569273201853,211.94070075825283,0.6563385070088827,-0.6563385070088827,-100.0,1.9779999606051817,2.1448000393948234,108.43276451525352,0.32352783124131435,0.8508721687586878,262.99813697450827,1.2058110004625815,-1.2058110004625815,-100.0,1.8528666629452102,0.49593333705479403,26.765732633263905
2009-05-21,1242878400000,17.5,32.63,0.30875,31.865614108602728,0.6397201557787806,1.2031798442212196,188.0790894819464,0.6352797945539219,-0.6352797945539219,-100.0,1.9147201061114831,1.7710798938885173,92.4981091615172,0.3082915858063595,0.6596084141936407,213.95602233787403,1.1786292065202597,-1.1786292065202597,-100.0,1.7952123781329787,0.14058762186702167,7.831252924694784
2009-05-22,1242964800000,18.6829,30.62,0.31313,36.95652693520329,0.7916309949075337,0.12836900509246796,16.21576288930704,0.7868232493842182,-0.7868232493842182,-100.0,2.3700852391992857,-0.5300852391992823,-22.365661387704662,0.4277224096419392,-0.4277224096419392,-100.0,1.3568192768424578,-1.3426742768424589,-98.95748827854828,2.2122640961263365,-2.1981190961263373,-99.36060979225911
2009-05-26,1243310400000,19.0071,32.36,0.31313,36.73974646528698,0.8006625749227876,-0.3277625749227884,-40.93641756071793,0.7957714017143331,-0.7957714017143331,-100.0,2.3970965515599083,-1.4512965515599099,-60.54393389433896,0.4308058611446759,-0.4308058611446759,-100.0,1.3760251292758008,-0.8985701292757984,-65.30186914164233,2.237636851565153,-1.7601818515651502,-78.6625341075323
2009-05-27,1243396800000,19.2957,31.67,0.31625,36.761135903812736,0.8133147476357703,-0.3204147476357715,-39.396156108958685,0.8082998390536655,-0.8082998390536655,-100.0,2.434929334325206,-1.4491293343252083,-59.51422548066705,0.4377972717009229,-0.4377972717009229,-100.0,1.3973166176897145,-0.9254316176897106,-66.22920002338441,2.27291116109156,-1.8010261610915599,-79.23873981183766
2009-05-28,1243483200000,19.4014,28.92,0.31875,35.84422857626771,0.7974732198999668,0.13542678010003328,16.98198468871731,0.7923909846396491,-0.7923909846396491,-100.0,2.3873374244395817,-0.5215374244395825,-21.845987043997827,0.4215351540931662,-0.4215351540931662,-100.0,1.3862688070698326,-1.3490988070698329,-97.31870184119872,2.229339115256165,-2.1921691152561653,-98.33268973097758
2009-05-29,1243569600000,19.9071,30.04,0.32,36.239998221618926,0.827267093325279,-0.4100670933252779,-49.56888731993124,0.8220319418137407,-0.8220319418137407,-100.0,2.476566128464299,-1.6421661284642963,-66.30818816385057,0.4407862676215224,-0.4407862676215224,-100.0,1.4306443585344049,-0.8524893585344058,-59.587790176429436,2.3122168937774497,-1.7340618937774508,-74.99564156131254
2009-06-01,1243828800000,19.9271,29.63,0.31625,35.27426003403194,0.8060901614185365,0.2497098385814649,30.977904275873065,0.8009111534112368,-0.8009111534112368,-100.0,2.4130914762483098,-0.30149147624830697,-12.493992839303505,0.4210760571396124,-0.3616310571396122,-85.88259793163908,1.4119930987319478,-1.4119930987319478,-100.0,2.2541452130111725,-2.135255213011172,-94.7257169008565
2009-06-02,1243915200000,20.1357,31.02,0.32,35.2744182165358,0.8145619128871271,0.1240380871128739,15.227582477215787,0.8092666443502292,-0.8092666443502292,-100.0,2.4383904701244834,-0.5611904701244814,-23.014790986114374,0.425506677336525,-0.425506677336525,-100.0,1.4267316453727794,-1.3585466453727797,-95.22089523834849,2.2777450000458295,-2.2095600000458298,-97.00646911754266
2009-06-03,1244001600000,20.5343,30.18,0.32,35.462486643456,0.8350973823658627,0.3092026176341349,37.025935437392,0.8296972903542983,-0.8296972903542983,-100.0,2.4998920550860237,-0.21129205508602844,-8.452047145641961,0.4379604208003727,-0.32037542080037795,-73.15168348201234,1.4590053241882313,-1.4590053241882313,-100.0,2.3349261657889766,-2.09975616578898,-89.92816117932654
2009-06-04,1244088000000,20.6671,29.62,0.31875,34.60477055516099,0.8202418445300079,0.3567581554699917,43.49426426475612,0.8148280566410655,-0.8148280566410655,-100.0,2.4553117457010813,-0.10131174570108216,-4.126227387559454,0.4223258875447833,-0.27868088754478393,-65.98716672684023,1.4499964102613934,-1.4499964102613934,-100.0,2.29464818535096,-2.007358185350961,-87.47999794329871
2009-06-05,1244174400000,20.55,29.77,0.3175,34.38506883019447,0.8104273855580573,0.2838726144419432,35.02751998520751,0.8050653797406166,-0.8050653797406166,-100.0,2.4259201508567307,-0.2373201508567302,-9.78268599537041,0.415241703716843,-0.34844170371684235,-83.91298383518046,1.4371115976085278,-1.4371115976085278,-100.0,2.267595005042214,-2.1339950050422125,-94.10829536566587
2009-06-08,1244433600000,20.3886,28.27,0.32063,34.58094013364146,0.8086488683534157,1.194151131646585,147.67239260201222,0.8032765377931455,-0.8032765377931455,-100.0,2.4205742744999768,1.5850257255000244,65.48139184150615,0.4161400860403903,0.5672299139596104,136.30744381221552,1.4299291389521027,-1.4299291389521027,-100.0,2.2622093110328834,-0.2954693110328819,-13.061095168862867
2009-06-09,1244520000000,20.0357,28.46,0.32313000000000003,35.02239190310291,0.8047741409314675,1.705225859068534,211.88874894698523,0.7994536400304604,-0.7994536400304604,-100.0,2.4090019218933962,2.610998078106608,108.38505583484344,0.4181469410696552,1.0900680589303446,260.6901909031926,1.414345415123602,-1.414345415123602,-100.0,2.2506392972629126,0.7657907027370872,34.02547461374171
2009-06-10,1244606400000,19.9929,28.11,0.32125,35.02327870509293,0.8030603861120902,2.0591396138879112,256.41155378824766,0.7977821357542325,-0.7977821357542325,-100.0,2.403902907978413,3.32049709202159,138.12941783135477,0.4172625373623644,1.445292462637636,346.37484394686913,1.411365374486616,-1.411365374486616,-100.0,2.2458904492113447,1.479219550788656,65.86338845281128
2009-06-11,1244692800000,19.5671,28.15,0.32063,35.77248157321112,0.8026953284285163,2.5016046715714846,311.65058310094105,0.797539460477509,-0.797539460477509,-100.0,2.4029301173345416,4.205669882665461,175.0225631751045,0.4236755913561483,1.9022694086438523,448.9919758074463,1.3966169300075908,-1.3966169300075908,-100.0,2.2439681127198874,2.4079218872801142,107.30642176378791
2009-06-12,1244779200000,19.4414,30.81,0.31938,35.7804285635832,0.7977056295446641,2.617994370455333,328.1905346399152,0.7926028519278514,-0.7926028519278514,-100.0,2.3880141110171795,4.443385888982816,186.07033637209733,0.42110925280532907,2.0225207471946662,480.28409105739587,1.3878213363076757,-1.3878213363076757,-100.0,2.230039841918334,2.657220158081657,119.15572574684819
2009-06-15,1245038400000,19.4786,32.68,0.31813,34.20652093696352,0.7642071867854751,2.6185928132145246,342.654826923213,0.7591146523153061,-0.7591146523153061,-100.0,2.287529025886256,4.478070974113743,195.76018155130544,0.3899919491382917,2.018878050861705,517.6717251016398,1.3585747879446188,-1.3585747879446188,-100.0,2.1385586862212023,2.6791813137787983,125.27976580866562
2009-06-16,1245124800000,19.3686,31.54,0.31875,34.241205159795925,0.7606636040769175,3.1264363959230828,411.01432738024636,0.7555899608417356,-0.7555899608417356,-100.0,2.2769171689955705,5.49728283100443,241.43534538103012,0.3884883606484157,2.530181639351583,651.2889176727259,1.351591035251479,-1.351591035251479,-100.0,2.1285677565483105,3.708772243451687,174.23792275543246
2009-06-17,1245211200000,19.4114,30.03,0.31313,34.23673579135482,0.7622022352631923,3.1677977647368074,415.61118797335337,0.7572070219156242,-0.7572070219156242,-100.0,2.281611492442009,5.578388507557992,244.4933559476176,0.3892293521687966,2.5702006478312014,660.3306337278966,1.3545543781538516,-1.3545543781538516,-100.0,2.133013082491445,3.7858469175085503,177.48821836041105
2009-06-18,1245297600000,19.9257,27.99,0.315,33.997101475300134,0.7769573946139676,3.073042605386034,395.5226665823651,0.7717992167630641,-0.7717992167630641,-100.0,2.325714005991,5.3742859940090035,231.0811209015784,0.39460996859280506,2.459105031407196,623.1735706465964,1.3854788818493569,-1.3854788818493569,-100.0,2.174698819034967,3.532731180965035,162.44691678881313
2009-06-19,1245384000000,19.6243,31.17,0.31688,34.38671471895557,0.7739527674012798,3.2517472325987167,420.1480205978446,0.768842297445671,-0.768842297445671,-100.0,2.3167478322482307,5.734652167751763,247.53027014540092,0.3965670333771749,2.64791796662282,667.7100575085839,1.3724160399237864,-1.3724160399237864,-100.0,2.165550106678136,3.923419893321853,181.1742836715155
2009-06-22,1245643200000,19.1443,30.58,0.315,35.25072963996429,0.7739004210239209,3.668899578976077,474.07902610026787,0.7689445246573658,-0.7689445246573658,-100.0,2.316745366705208,6.568854633294789,283.5380498736803,0.4040588746295244,3.0815261253704724,762.6428520338474,1.3560701834446451,-1.3560701834446451,-100.0,2.164187932703694,4.8069820672963,222.11481704784273
2009-06-23,1245729600000,19.46,29.05,0.31375,33.202887999256376,0.7411348580906818,3.2145651419093184,433.7355215204302,0.7361172242620277,-0.7361172242620277,-100.0,2.2183869404433922,5.693013059556607,256.6284968490998,0.36944754075984143,2.6132524592401563,707.3406020961702,1.3371790252397557,-1.3371790252397557,-100.0,2.076074106759439,3.8893258932405566,187.34041721234303
2009-06-24,1245816000000,19.98,26.36,0.31125,31.19012136750392,0.7149790502889388,2.949320949711061,412.50452702343887,0.7098683821094713,-0.7098683821094713,-100.0,2.139826482687349,5.1887735173126535,242.48571364516502,0.3383151187778992,2.3269848812220992,687.8158119648633,1.3319489171894592,-1.3319489171894592,-100.0,2.0085791547452576,3.3220208452547393,165.39158227379204
2009-06-25,1245902400000,20.3486,25.93,0.3075,30.6611891940098,0.7158426737197363,2.4669573262802644,344.62283639241616,0.7107004239834644,-0.7107004239834644,-100.0,2.142385771422937,4.2232142285770635,197.12669328325845,0.3336917067121297,1.8316782932878697,548.9133402011781,1.3457223444890418,-1.3457223444890418,-100.0,2.0131057579133014,2.3176342420866973,115.12729686338272
2009-06-26,1245988800000,20.2814,25.35,0.31,30.636143167214584,0.7129184537266386,2.2670815462733582,318.00012111099704,0.7077515224184445,-0.7077515224184445,-100.0,2.133588429871722,3.826411570128272,179.34159730882718,0.3320912291322946,1.6338387708677018,491.98492087149714,1.3407359512586918,-1.3407359512586918,-100.0,2.004918409523281,1.9269415904767122,96.11072357477582
2009-06-29,1246248000000,20.3471,26.35,0.30875,29.37428500956582,0.6858832985827874,2.582716701417212,376.5533738398025,0.6807205286468818,-0.6807205286468818,-100.0,2.0524871258124566,4.484712874187542,218.50138876814208,0.3075268987161115,1.9437181012838856,632.0481588435613,1.3194609902834138,-1.3194609902834138,-100.0,1.9345147877156368,2.5679752122843578,132.74518388751835
2009-06-30,1246334400000,20.4043,26.22,0.30875,29.367132203864003,0.6876447059555382,2.9680552940444613,431.62628437895233,0.6824674223818032,-0.6824674223818032,-100.0,2.05775683429288,5.253643165707119,255.30923178843253,0.30824670212340965,2.327238297876589,754.9921156803995,1.3230255543709877,-1.3230255543709877,-100.0,1.939518958617807,3.3314510413821914,171.76687170701035
2009-07-01,1246420800000,20.0029,27.95,0.30625,29.798202750318822,0.6839490979985978,3.1388509020014035,458.93048345066137,0.6789147550871704,-0.6789147550871704,-100.0,2.046812951084366,5.598787048915637,273.53681956866143,0.31074131967227725,2.511913680327724,808.3616568845459,1.3056002596152805,-1.3056002596152805,-100.0,1.927082898959835,3.718227101040167,192.9458822475734
2009-07-02,1246507200000,19.8014,29.0,0.30438000000000004,29.645232709767303,0.6735837816764949,2.3236162183235045,344.96320747809784,0.6686305792605829,-0.6686305792605829,-100.0,2.0157981426135727,3.978601857386426,197.3710449116691,0.3045872743650886,1.7025427256349082,558.967123358602,1.2894564118283824,-1.2894564118283824,-100.0,1.8986309605585596,2.1156290394414405,111.42918678725445
2009-07-06,1246852800000,19.3429,30.85,0.30125,30.271698781927306,0.6718077291999833,3.413892270800016,508.1650779554772,0.6670189670455179,-0.6670189670455179,-100.0,2.0106344254454847,6.160765574554514,306.40903669942435,0.3096129113017012,2.808942088698296,907.2432014830067,1.2717297110395125,-1.2717297110395125,-100.0,1.890955533642915,4.3461544663570795,229.83906226415795
2009-07-07,1246939200000,19.6029,31.3,0.30188000000000004,24.13407246114123,0.5433571850588823,3.3680428149411146,619.8579695925301,0.5384939061342298,-0.5384939061342298,-100.0,1.6252082762519944,6.197591723747999,381.3413833973757,0.19795695336311336,2.7332980466368832,1380.7537447917691,1.1729955104922298,-1.1729955104922298,-100.0,1.5689094172184566,4.2936005827815364,273.66784440581193
2009-07-08,1247025600000,19.48,29.78,0.30188000000000004,23.772142576789516,0.5318926609550036,3.749507339044993,704.9368442709517,0.5270598722629121,-0.5270598722629121,-100.0,1.5908451941729194,6.971954805827076,438.2547611398353,0.19028432407424575,3.117115675925752,1638.1358217976513,1.1592098959475514,-1.1592098959475514,-100.0,1.539778544096043,5.075021455903952,329.5942442738311
2009-07-09,1247112000000,19.7886,29.02,0.3,23.806616510254674,0.5410836205872815,3.8446163794127184,710.5401518604181,0.536204841283423,-0.536204841283423,-100.0,1.618372082457986,7.153027917542014,441.9890824289297,0.1939116476993039,3.2023583523006938,1651.4522929878592,1.1782189294302547,-1.1782189294302547,-100.0,1.5660422248288626,5.226497775171133,333.73926272915696
2009-07-10,1247198400000,20.3343,26.31,0.29625,24.97839274523655,0.5832060869547959,3.2338939130452036,554.5027710411846,0.5782554269311841,-0.5782554269311841,-100.0,1.744667600840776,5.889532399159224,337.57332321188215,0.22117085495538455,2.5792141450446144,1166.163663636831,1.232687661930596,-1.232687661930596,-100.0,1.6750293718413651,3.925740628158632,234.36846506417095
2009-07-13,1247457600000,20.3243,25.02,0.2925,23.90710981634821,0.5580046324347787,3.31769536756522,594.5641263028407,0.5531190352818031,-0.5531190352818031,-100.0,1.6691283001513604,6.082271699848636,364.39809326203874,0.20099037627061025,2.6584946237293856,1322.6974709227027,1.2120754992599905,-1.2120754992599905,-100.0,1.614056251801211,4.104913748198781,254.32284306187535
2009-07-14,1247544000000,20.9829,25.89,0.28813,25.560959753750424,0.6157103485756039,2.3170896514243964,376.3278718288227,0.6107417837927578,-0.6107417837927578,-100.0,1.8421624809439656,4.023437519056035,218.4083956044059,0.2396258498794337,1.6440291501205635,686.0817190414754,1.2835538568574505,-1.2835538568574505,-100.0,1.7628055566163179,2.0045044433836843,113.7110349953346
2009-07-15,1247630400000,21.0743,25.42,0.2875,25.44186881144096,0.6155188093325208,2.5172811906674792,408.9690115883319,0.6105395117042125,-0.6105395117042125,-100.0,1.841577130369254,4.424022869630745,240.23011562614727,0.2383094563626056,1.8407755436373936,772.4307594561067,1.2867961938528811,-1.2867961938528811,-100.0,1.7634151065780923,2.394754893421906,135.80210833448788
2009-07-16,1247716800000,21.6786,24.34,0.2875,26.093035427010363,0.6493010056672492,1.964898994332751,302.61758062634414,0.6441789279913586,-0.6441789279913586,-100.0,1.9427809393258568,3.2856190606741436,169.1193790389075,0.2584620475299717,1.2718079524700263,492.0675838577597,1.3370138659702828,-1.3370138659702828,-100.0,1.8539379610302262,1.2066020389697698,65.08319395430394
2009-07-17,1247803200000,21.8441,24.4,0.28875,26.113091774834363,0.6547695196275338,1.5311304803724664,233.84266287218915,0.6495859014408012,-0.6495859014408012,-100.0,1.9591249406958688,2.4126750593041315,123.1506479850726,0.26085667914268384,0.8328383208573165,319.27046054349603,1.3476188800466191,-1.3476188800466191,-100.0,1.8693322383319868,0.3180577616680138,17.01451219563934
2009-07-20,1248062400000,21.6443,23.87,0.28625,26.220496054158374,0.6514155854082501,1.3182844145917496,202.3722557644311,0.6463238439636516,-0.6463238439636516,-100.0,1.9491550147801517,1.990244985219848,102.10809146158805,0.2606670111324716,0.6268179888675265,240.46694138406951,1.337535682615643,-1.337535682615643,-100.0,1.8588697048805862,-0.08389970488059006,-4.513479597860237
2009-07-21,1248148800000,22.3914,23.47,0.28625,27.650397872176427,0.7104882844078428,0.4952117155921574,69.70019442402095,0.705220790454117,-0.705220790454117,-100.0,2.1261973592698027,0.2852026407301977,13.413742590111413,0.3004274684913781,-0.21429746849138095,-71.33085052691546,1.4144665998399688,-1.4144665998399688,-100.0,2.015321536822725,-1.8430615368227237,-91.45248056686877
2009-07-22,1248235200000,22.5457,23.43,0.285,26.96723140324077,0.6977723867986878,0.5494276132013116,78.74023443691034,0.6924917522944085,-0.6924917522944085,-100.0,2.088036525891784,0.4063634741082147,19.461511763289682,0.28761186725493904,-0.16769686725494015,-58.30665780779265,1.4093522010254451,-1.4093522010254451,-100.0,1.9845759355353232,-1.7447459355353254,-87.91530242276643
2009-07-23,1248321600000,22.8551,23.09,0.285,27.045803737451497,0.7094001842322442,0.7654998157677539,107.90803735076895,0.7040470823255074,-0.7040470823255074,-100.0,2.1228474507899957,0.8269525492100005,38.954873978450905,0.2932862306054265,0.038858769394570565,13.249435309102294,1.4304204736033517,-1.4304204736033517,-100.0,2.016992934814205,-1.3527029348142108,-67.06532836411819
2009-07-24,1248408000000,22.8714,24.28,0.285,25.93408992910637,0.6808495782996768,1.1520504217003218,169.2077748770001,0.6754926586209287,-0.6754926586209287,-100.0,2.0371918152202824,1.628608184779715,79.94378205390605,0.2692270324815844,0.4201029675184138,156.04041081838596,1.4071722668189004,-1.4071722668189004,-100.0,1.9456263317820692,-0.5669663317820728,-29.14055605234166
2009-07-27,1248667200000,22.8571,25.01,0.285,25.76127553690317,0.6759097563101779,0.915590243689822,135.4604272452096,0.6705561859651521,-0.6705561859651521,-100.0,2.0223756985855084,1.160624301414492,57.38915386623054,0.2653267365747869,0.18331826342521215,69.09151553731215,1.4025604877125133,-1.4025604877125133,-100.0,1.933213960862087,-1.035923960862089,-53.58558244634932
2009-07-28,1248753600000,22.8614,25.61,0.2875,25.786358752857822,0.6767150926894736,0.9104849073105256,134.54479102748823,0.6713135507734975,-0.6713135507734975,-100.0,2.0247437361524447,1.1496562638475538,56.78033438602994,0.2659297950894688,0.1782002049105289,67.01024413250711,1.4033281760776966,-1.4033281760776966,-100.0,1.9351877662566341,-1.0469277662566387,-54.09954447375319
2009-07-29,1248840000000,23.2557,25.4,0.285,25.786465542866612,0.6883662717954149,0.7073337282045831,102.75543082023712,0.6829193417004902,-0.6829193417004902,-100.0,2.05965188529132,0.7317481147086758,35.52775689592693,0.2705065043296315,-0.03759150432963665,-13.896709960004776,1.4275722277299607,-1.4275722277299607,-100.0,1.9685852363892238,-1.502755236389227,-76.33681329163976
2009-07-30,1248926400000,23.3414,25.92,0.285,25.770705754014802,0.6904825931399878,0.5624174068600123,81.45280017884362,0.685015590464614,-0.685015590464614,-100.0,2.0659807767445897,0.439819223255411,21.2886406401343,0.2711562037361919,-0.185326203736194,-68.34665819281717,1.4324858509270513,-1.4324858509270513,-100.0,1.974798258399435,-1.8031382583994393,-91.3074665085473
2009-07-31,1249012800000,23.7757,25.56,0.28063,25.34380473164409,0.6916889192875288,0.3497110807124706,50.55901156732264,0.6862055724938738,-0.6862055724938738,-100.0,2.0695834110689315,0.013216588931067363,0.6386110779773331,0.26663726148664857,-0.26663726148664857,-100.0,1.4496647473533102,-1.3022797473533068,-89.8331665808189,1.9829392703266073,-1.8355542703266075,-92.5673467561251
