Datetime,Price,Timestamp,VIX,9-Month-LIBOR,9-Month-VM,96-Calls,96-Calls-P,96-Calls-ROI,96-Puts,96-Puts-P,96-Puts-ROI,93-Calls,93-Calls-P,93-Calls-ROI,93-Puts,93-Puts-P,93-Puts-ROI,99-Calls,99-Calls-P,99-Calls-ROI,99-Puts,99-Puts-P,99-Puts-ROI,96-Strangles,96-Strangles-P,96-Strangles-ROI
2013-02-22,36.110001000000004,1361509200000,14.17,0.6047189189189189,47.00738007775855,6.491259478087716,194.6831355619123,2999.1581174515723,4.89213739398094,-4.89213739398094,-100.0,7.008539508494513,195.24915556150543,2785.8750788928132,4.3309524582660766,-4.3309524582660766,-100.0,6.007091108923928,194.0840039010761,3230.9149367278883,5.486433990938814,-5.486433990938814,-100.0,10.338043567190004,189.75305144280998,1835.4831860549702
2013-02-25,34.380001,1361768400000,18.99,0.6037054054054054,47.237899713253356,6.206036263674744,195.69916677632526,3153.3680832932646,4.683773124397918,-4.683773124397918,-100.0,6.6978229553996105,196.23878011460042,2929.8890314262158,4.148755507975183,-4.148755507975183,-100.0,5.745617011979616,195.1281859980204,3396.122393664213,5.250158180850383,-5.250158180850383,-100.0,9.8943725199548,190.97943049004522,1930.1823345025794
2013-02-26,34.43,1361854800000,16.87,0.6032189189189189,47.2322882488466,6.214375938235433,189.62282306176456,3051.3574483813395,4.690017380627647,-4.690017380627647,-100.0,6.706893181373128,190.1632058186269,2835.339712085501,4.154233328690589,-4.154233328690589,-100.0,5.7532756761031685,189.05102332389683,3285.971922206683,5.257218413570139,-5.257218413570139,-100.0,9.907509004793758,184.89678999520626,1866.2288361862077
2013-02-27,35.099998,1361941200000,14.73,0.6007054054054054,47.23573737199506,6.3354121830756895,180.13858773692436,2843.360187647197,4.782013771763957,-4.782013771763957,-100.0,6.837493120652133,180.68950673934785,2642.627985885481,4.235763472193902,-4.235763472193902,-100.0,5.865357650649372,179.55564232935063,3061.290598527636,5.3602904764841535,-5.3602904764841535,-100.0,10.101121122843274,175.3198788571567,1735.6477239014387
2013-02-28,34.830002,1362027600000,15.51,0.6007054054054054,47.21489720977819,6.28430858299142,180.7188914970085,2875.7163832808446,4.742859213883642,-4.742859213883642,-100.0,6.782592037515192,181.26550810248486,2672.510849832736,4.200875398692043,-4.200875398692043,-100.0,5.817819596084063,180.1404804239159,3096.357276962788,5.316637496691664,-5.316637496691664,-100.0,10.018694994776105,175.9396050252239,1756.1129979200025
2013-03-01,34.650002,1362114000000,15.36,0.6002189189189189,47.17080404665119,6.2467869063106,173.44921817368942,2776.614934606915,4.71342285889879,-4.71342285889879,-100.0,6.742629479288691,173.99287566071132,2580.489943799589,4.1743704958585015,-4.1743704958585015,-100.0,5.7826049600747815,172.8739000599252,2989.5505789088106,5.284135848681355,-5.284135848681355,-100.0,9.956975455933282,168.69952956406672,1694.2848790848432
2013-03-04,35.580002,1362373200000,14.01,0.5989891891891892,47.155387969989995,6.412514876961503,166.75069020303854,2600.394594048122,4.8383049431413845,-4.8383049431413845,-100.0,6.9217098028475235,167.30889533715245,2417.161367677149,4.284818866959284,-4.284818866959284,-100.0,5.9358414944119104,166.1599635255881,2799.265507376057,5.424312562659916,-5.424312562659916,-100.0,10.220660361371195,161.8751446586288,1583.803188201352
2013-03-05,36.650002,1362459600000,13.48,0.5962864864864865,47.19929934825746,6.610289991157348,170.57570308884266,2580.457185948325,4.989439043610238,-4.989439043610238,-100.0,7.134643594170782,171.15084954582926,2398.870347015857,4.419131676234524,-4.419131676234524,-100.0,6.119404448535228,169.96708857146476,2777.510295338445,5.593214471377262,-5.593214471377262,-100.0,10.538536124769752,165.54795689523027,1570.8819036652226
2013-03-06,37.689999,1362546000000,13.53,0.5937729729729729,47.26898695474839,6.8061335864540675,165.46146437354594,2431.064014124793,5.139958429616625,-5.139958429616625,-100.0,7.345122254606537,166.05317567539342,2260.727186280013,4.553202602670273,-4.553202602670273,-100.0,6.301511031976932,164.8353869580231,2615.807321792632,5.761080370238321,-5.761080370238321,-100.0,10.854713634647204,160.2821843553528,1476.6136606657908
2013-03-07,38.23,1362632400000,13.06,0.5903,47.277843042449796,6.904318752457641,173.36488224754237,2510.9628981980577,5.215210321008953,-5.215210321008953,-100.0,7.45098495105429,173.9651160489457,2334.793550003482,4.61997365808838,-4.61997365808838,-100.0,6.392505028413782,172.72979597158619,2702.0674243325047,5.845299458482321,-5.845299458482321,-100.0,11.012478686502163,168.1098223134978,1526.5393659244723
2013-03-08,38.470001,1362718800000,12.59,0.5890702702702704,47.24323901379984,6.943160432315185,186.41563160768487,2684.881523694317,5.243782572026966,-5.243782572026966,-100.0,7.4933716428173,187.01952042718273,2495.7993456316613,4.64491180941309,-4.64491180941309,-100.0,6.428047144510836,185.7766448654892,2890.09462265894,5.8777512573386135,-5.8777512573386135,-100.0,11.072958953923926,181.1317330560761,1635.8024427778485
2013-03-11,39.099998,1362974400000,11.56,0.5865837837837838,47.045588708224656,7.0313050565871045,180.83269086341286,2571.82257643628,5.304785053798452,-5.304785053798452,-100.0,7.591204526621264,181.44579133337882,2390.210811697595,4.69676333641976,-4.69676333641976,-100.0,6.5072328031370255,180.18376317686298,2768.9767467670667,5.94863398776123,-5.94863398776123,-100.0,11.203996139556786,175.48699984044322,1566.2893636750684
2013-03-12,39.119999,1363060800000,12.27,0.5860837837837838,47.03211489581162,7.03311603536816,167.64168092463188,2383.6046509341627,5.3058511595791735,-5.3058511595791735,-100.0,7.593346786902231,168.25505014309778,2215.8220197887053,4.697558969731647,-4.697558969731647,-100.0,6.508741479961131,166.99245551003892,2565.6642843193117,5.9499995455537364,-5.9499995455537364,-100.0,11.206300449692778,162.2948965403072,1448.246879234409
2013-03-13,38.98,1363147200000,11.83,0.5843540540540539,46.77138123055207,6.974526191702701,163.12467780829732,2338.863936052887,5.2539194307975885,-5.2539194307975885,-100.0,7.533654089514287,163.73494991048574,2173.380247685916,4.648691289887463,-4.648691289887463,-100.0,6.451331091763977,162.47847290823603,2518.526341264092,5.895080369580585,-5.895080369580585,-100.0,11.100022381651439,157.82978161834856,1421.887057446338
2013-03-14,36.849998,1363233600000,11.3,0.5835972972972973,47.07650334542993,6.630050273760656,173.45395864623936,2616.178633406559,5.003660595071008,-5.003660595071008,-100.0,7.157616534716013,174.031892325284,2431.4224083001805,4.43048909598542,-4.43048909598542,-100.0,6.136227360173691,172.8422816198263,2816.751588144118,5.610575441524988,-5.610575441524988,-100.0,10.56671645615911,168.4117925238409,1593.794943041907
2013-03-15,35.29000100000001,1363320000000,11.3,0.5831108108108108,47.23602189593974,6.3677054139716525,176.68388662602834,2774.686879175641,4.810288230723753,-4.810288230723753,-100.0,6.872434519921782,177.2378575500782,2578.9675701718493,4.260874092400382,-4.260874092400382,-100.0,5.895179129298287,176.09771288070166,2987.147786663828,5.391905190323898,-5.391905190323898,-100.0,10.15605322169867,171.83683878830135,1691.9647331225826
2013-03-18,35.150002,1363579200000,13.36,0.5840837837837838,47.18615359405897,6.336831354534656,164.10916872546534,2589.7670230410713,4.7853507819671295,-4.7853507819671295,-100.0,6.839717914937651,164.66078222506238,2407.420660806058,4.238283547762868,-4.238283547762868,-100.0,5.8660545227884775,163.5254454972115,2787.6564198635906,5.364527744828218,-5.364527744828218,-100.0,10.104338070551346,159.28716194944866,1576.4235206429223
2013-03-19,35.080002,1363665600000,14.39,0.5845837837837838,47.168276950171965,6.322221107342188,163.7809759726578,2590.5607094705056,4.773706233290866,-4.773706233290866,-100.0,6.82416397243674,164.33143316756326,2408.0815442200546,4.227790125699522,-4.227790125699522,-100.0,5.852336414505031,163.19846060549497,2788.6035430397883,5.351680513139604,-5.351680513139604,-100.0,10.080126540204553,158.97067047979544,1577.0701870233615
2013-03-20,35.950001,1363752000000,12.67,0.5875702702702703,47.22045840128454,6.485493367134676,157.09250167286538,2422.213589315097,4.897815529691254,-4.897815529691254,-100.0,6.999729552931246,157.65676551706872,2252.326526687699,4.338229116657935,-4.338229116657935,-100.0,6.0040725387019895,156.495422471298,2606.4878707333287,5.4902173000884655,-5.4902173000884655,-100.0,10.342301655359925,152.15719335464004,1471.2120998306423
2013-03-21,36.009997999999996,1363838400000,13.99,0.5885432432432433,47.212912877537576,6.495544438299267,152.84486148170072,2353.072370354227,4.904969194415099,-4.904969194415099,-100.0,7.010666898430247,153.41003896156974,2188.2374556394866,4.344484693417458,-4.344484693417458,-100.0,6.013297316477326,152.24680866352267,2531.8357076132565,5.498329033721774,-5.498329033721774,-100.0,10.357782009894784,147.90232397010524,1427.9343186486665
2013-03-22,36.619999,1363924800000,13.57,0.5875567567567568,47.1873085040589,6.602396868790837,157.35240509120916,2383.26183987826,4.985133074243008,-4.985133074243008,-100.0,7.126324840623674,157.92707708937633,2216.108311385298,4.41522557090547,-4.41522557090547,-100.0,6.111919968159251,156.74428202184075,2564.5669910342103,5.5884916487817975,-5.5884916487817975,-100.0,10.52714553906472,152.3290564509353,1447.0119738125031
2013-03-25,37.529999,1364184000000,13.74,0.5887864864864865,47.243602903862936,6.773516266153058,155.31767969384694,2293.0140504712767,5.115737456527056,-5.115737456527056,-100.0,7.310280849540469,155.90681508045952,2132.70622961442,4.531495158965283,-4.531495158965283,-100.0,6.270991783774779,154.69430420622518,2466.8235829374357,5.734219855097969,-5.734219855097969,-100.0,10.802486942740062,150.1628090472599,1390.0762837596262
2013-03-26,37.860001000000004,1364270400000,12.77,0.5845972972972973,47.24779713431034,6.8330749223519724,161.20132911764802,2359.133054290613,5.161840650948452,-5.161840650948452,-100.0,7.374527595324912,161.7956764746751,2193.9802161326998,4.572394363652764,-4.572394363652764,-100.0,6.326161102506711,160.5724429074933,2538.2287979335088,5.785825791371836,-5.785825791371836,-100.0,10.898555466159475,156.00004854384053,1431.382801401782
2013-03-27,38.16,1364356800000,13.15,0.585327027027027,47.23814131549137,6.886107417876757,175.12029158212326,2543.0955539191878,5.201433552766139,-5.201433552766139,-100.0,7.431886364066496,175.71931263593353,2364.397193766905,4.607358557240586,-4.607358557240586,-100.0,6.375148175355712,174.48645082464432,2736.978749751311,5.830328251960381,-5.830328251960381,-100.0,10.982506732596299,169.8790922674037,1546.8152800052394
2013-03-28,37.889998999999996,1364443200000,12.7,0.5843270270270271,47.15991230660435,6.827580020463703,164.78802593953628,2413.564182999419,5.15509397113274,-5.15509397113274,-100.0,7.369756926140454,165.38254900385954,2244.070607230604,4.565473597101084,-4.565473597101084,-100.0,6.320035589998046,164.15887040000194,2597.435853997346,5.7793468203754905,-5.7793468203754905,-100.0,10.88550918709913,159.59339680290086,1466.108696063953
2013-03-29,43.93,1364529600000,13.58,0.5843270270270271,49.25419582953704,8.216239114580809,157.47096188541917,1916.582023592352,6.277143994860449,-6.277143994860449,-100.0,8.836801102690362,158.16829989730962,1789.881859501798,5.585490205461273,-5.585490205461273,-100.0,7.634072918192729,156.73522808180732,2053.1010086148403,7.007193575981108,-7.007193575981108,-100.0,13.219563123654002,151.149737876346,1143.379221102179
2013-04-01,44.34,1364788800000,12.78,0.5843270270270271,49.25316706858492,8.29277273919842,148.9908332608016,1796.6347076720097,6.335579986901567,-6.335579986901567,-100.0,8.919130366338534,149.6946756336615,1678.355058006781,5.637474887550957,-5.637474887550957,-100.0,7.705170088586482,148.24823591141353,1924.009907724305,7.072440062780353,-7.072440062780353,-100.0,13.34264497613744,142.61076102386255,1068.834262463805
2013-04-02,41.099998,1364875200000,14.21,0.5843270270270271,49.770616719077815,7.7561585725353215,151.2978383474647,1950.680055500834,5.941981346441156,-5.941981346441156,-100.0,8.334929513624335,151.95206734637566,1823.0756132729584,5.293070388345619,-5.293070388345619,-100.0,7.212924953431255,150.60807202656878,2088.03048692366,6.626429626521648,-6.626429626521648,-100.0,12.505995341776874,145.31500163822315,1161.9627040223777
2013-04-03,42.009997999999996,1364961600000,13.89,0.5821108108108108,49.81230861666898,7.9332985380892405,158.65710138191073,1999.8882006036768,6.079611710073626,-6.079611710073626,-100.0,8.524725712784058,159.3259741472159,1868.9865165782824,5.4161541606439485,-5.4161541606439485,-100.0,7.3781645393157875,157.95193544068422,2140.802561382453,6.7793624354246935,-6.7793624354246935,-100.0,12.794318699959735,152.53578128004025,1192.2149577258872
2013-04-04,41.369999,1365048000000,13.92,0.579881081081081,49.83647491501647,7.815400935992731,160.35939902400727,2051.8384192613157,5.9906062467464745,-5.9906062467464745,-100.0,8.397723739071651,161.0181761909283,1917.4026342610848,5.337141415114344,-5.337141415114344,-100.0,7.26880092629219,159.66489906370782,2196.578234605095,6.679793871756992,-6.679793871756992,-100.0,12.605942341406534,154.32775764859343,1224.2461013142631
2013-04-05,41.830002,1365134400000,13.19,0.5776783783783783,49.624851916534965,7.873140659035992,159.70005342096403,2028.416109112397,6.0287071555351135,-6.0287071555351135,-100.0,8.462682742847132,160.36541139715285,1894.971326116386,5.368700223830661,-5.368700223830661,-100.0,7.319878237970709,158.9984157820293,2172.145637030548,6.724993749985431,-6.724993749985431,-100.0,12.68857846180137,153.62971555819863,1210.771687472295
2013-04-08,40.5,1365393600000,12.84,0.5776783783783783,49.60894613487357,7.620710292538363,164.4092937074616,2157.4011791058256,5.834921305681852,-5.834921305681852,-100.0,8.191562588596598,165.0534414114034,2014.9201037806008,5.19595450757936,-5.19595450757936,-100.0,7.084995770161163,163.73000822983886,2310.940098502196,6.509025877465394,-6.509025877465394,-100.0,12.280950277740523,158.5340537222595,1290.8940280428117
2013-04-09,41.860001000000004,1365480000000,12.36,0.5776783783783783,49.708518606634385,7.890207339124,168.53419270087602,2135.9919385792373,6.044451073059743,-6.044451073059743,-100.0,8.47987375245608,169.2003263175439,1995.3165725909225,5.383672338456334,-5.383672338456334,-100.0,7.33678345756512,167.8318165524349,2287.539458171957,6.741472339436357,-6.741472339436357,-100.0,12.720455796021454,162.44814421397854,1277.0622909973638
2013-04-10,43.59,1365566400000,12.24,0.5766513513513514,49.80771385147633,8.230249596145708,157.2033494038543,1910.06782440078,6.308528084094296,-6.308528084094296,-100.0,8.843913411925111,157.89738558807488,1785.3791442051709,5.620058197125312,-5.620058197125312,-100.0,7.654248675772163,156.47165032422785,2044.2457117901638,7.034660866469139,-7.034660866469139,-100.0,13.274306872897474,150.85159212710252,1136.4178451765376
2013-04-11,43.75,1365652800000,12.06,0.5756513513513514,49.800769817948684,8.259327454611597,151.0906785453884,1829.333918236005,6.33086149930768,-6.33086149930768,-100.0,8.875265171780631,151.78724082821938,1710.2276708400204,5.6398762775799645,-5.6398762775799645,-100.0,7.681196534840018,150.35630946516,1957.4594763092014,7.059653518432863,-7.059653518432863,-100.0,13.321072812419983,144.71643318758004,1086.3722105974286
2013-04-12,43.299999,1365739200000,17.27,0.5746513513513514,49.80592325043384,8.174961944887901,128.84703501511208,1576.1178569850692,6.266637867349303,-6.266637867349303,-100.0,8.784540940056809,129.53645598994316,1474.5956205778173,5.582727021191301,-5.582727021191301,-100.0,7.602797080767247,128.12019990923278,1685.1718985547798,6.9879628445555655,-6.9879628445555655,-100.0,13.18552410195855,122.53747288804144,929.3333502749426
2013-04-15,45.59,1365998400000,13.96,0.5746513513513514,50.036378340500725,8.641564168274439,129.85203083172556,1502.6449876799866,6.632314821756332,-6.632314821756332,-100.0,9.28249038018513,130.57880461981486,1406.7216799766895,5.911342575745723,-5.911342575745723,-100.0,8.039843207740281,129.08605179225972,1605.5792191069513,7.392492319143492,-7.392492319143492,-100.0,13.951185783486004,123.174709216514,882.8977774944099
2013-04-16,45.450001,1366084800000,16.51,0.5731513513513513,50.03769090918446,8.615002060194971,132.42299497980505,1537.12087419754,6.612404855647322,-6.612404855647322,-100.0,9.25394821172792,133.14754885827207,1438.8188242671224,5.8936196385723925,-5.8936196385723925,-100.0,8.015140030088125,131.65935697991185,1642.6332726025285,7.370274194148365,-7.370274194148365,-100.0,13.908759668660517,125.76573734133946,904.2196452981873
2013-04-17,46.970001,1366171200000,17.56,0.5701378378378379,50.13089405776687,8.916931598365966,136.151871441634,1526.8915090319174,6.8483617674606645,-6.8483617674606645,-100.0,9.576861652773477,136.90104141722657,1429.4979543489576,6.1051220978339735,-6.1051220978339735,-100.0,8.297315759398638,135.36238725060136,1631.399734272762,7.631915652527546,-7.631915652527546,-100.0,14.402437857232611,129.25726515276742,897.4679594806031
2013-04-18,47.830002,1366257600000,14.97,0.5701378378378379,50.10967114221453,9.076887752282213,135.6263053277178,1494.1939244937466,6.970443276172018,-6.970443276172018,-100.0,9.748986685617826,136.38910645438216,1399.0080287584135,6.213681036886082,-6.213681036886082,-100.0,8.445859158018656,134.82243386198132,1596.3140201548165,7.7682758545300175,-7.7682758545300175,-100.0,14.65954019490474,128.60875282509525,877.3041385690677
2013-04-19,50.189999,1366344000000,14.39,0.5703945945945946,50.303690942946034,9.556537850873458,130.85105910912654,1369.2307941538354,7.346067427410759,-7.346067427410759,-100.0,10.260978052963383,131.65231887703658,1283.0386947276945,6.551147361483906,-6.551147361483906,-100.0,8.895022409787751,130.0068745802123,1461.5688256969147,8.183912254341841,-8.183912254341841,-100.0,15.446169771271657,123.45572721872833,799.2643422082783
2013-04-22,51.009997999999996,1366603200000,13.48,0.5703810810810811,49.53609429707024,9.585009014928607,133.0053909050714,1387.639705898201,7.338429029403493,-7.338429029403493,-100.0,10.30428018263277,133.81641967736724,1298.648884789707,6.5338433841553245,-6.5338433841553245,-100.0,8.910063133259776,132.15003684674022,1483.1548875725275,8.187339960686987,-8.187339960686987,-100.0,15.443906517415101,125.61619346258492,813.3705893708668
2013-04-23,50.43,1366689600000,13.61,0.5674216216216216,49.53439748393968,9.475263105688027,138.201932894312,1458.55509607273,7.255282762385857,-7.255282762385857,-100.0,10.186348030743858,139.00374796925612,1364.6082732469272,6.459804573169882,-6.459804573169882,-100.0,8.808001745818633,137.35629425418136,1559.4489898845407,8.094584516788268,-8.094584516788268,-100.0,15.267806318988516,130.89648968101147,857.3365874979432
2013-04-24,52.0,1366776000000,13.62,0.5679081081081081,49.6157066722546,9.784119919918776,135.59588308008122,1385.8771579856812,7.4948476730451725,-7.4948476730451725,-100.0,10.51698438784116,136.42301861215884,1297.168594924221,6.674251898682367,-6.674251898682367,-100.0,9.09636670807183,134.7236362919282,1481.0708562615298,8.36055470348343,-8.36055470348343,-100.0,15.770618606754198,128.04938439324582,811.9490274047029
2013-04-25,51.200001,1366862400000,13.61,0.5669081081081081,49.62070344469212,9.63426401296508,140.6637320270349,1460.0360944825684,7.380573362353775,-7.380573362353775,-100.0,10.355826635801328,141.47816943419866,1366.1697362245495,6.572563786771639,-6.572563786771639,-100.0,8.957114251723986,139.804881758276,1560.825036159024,8.232995799531082,-8.232995799531082,-100.0,15.529678038495625,133.23231797150436,857.920670610443
2013-04-26,54.939999,1366948800000,13.71,0.5666648648648649,50.06935964123666,10.418344771648773,141.71926118835125,1360.2857679850351,8.000123657157339,-8.000123657157339,-100.0,11.190520418309667,142.59528551169038,1274.2507066818735,7.130993744896108,-7.130993744896108,-100.0,9.693384821264159,140.79602116873588,1452.4959419734867,8.916469265694873,-8.916469265694873,-100.0,16.824378566160267,133.66502742383975,794.4723004074995
2013-04-29,53.990002000000004,1367208000000,13.52,0.5654351351351351,50.06779042256724,10.237705332685382,145.23189574731464,1418.5981235818576,7.861768488910787,-7.861768488910787,-100.0,10.996529395272454,146.09277174472754,1328.5352722972273,7.007653015365815,-7.007653015365815,-100.0,9.525282352876363,144.32461866712362,1515.1741787847552,8.762285045233812,-8.762285045233812,-100.0,16.53293536824218,137.3169656517578,830.5661553333568
2013-04-30,53.279999,1367294400000,14.49,0.5611783783783784,49.959488841604966,10.083528702470073,150.32767025752997,1490.8240427847993,7.740440838679223,-7.740440838679223,-100.0,10.832839633876246,151.17675929612378,1395.5413760891172,6.897973297078867,-6.897973297078867,-100.0,9.380112399697387,149.4326865903026,1593.0799144275013,8.628803008913085,-8.628803008913085,-100.0,16.27808569677625,142.53471329322375,875.6233131359643
2013-05-01,54.110001000000004,1367380800000,13.59,0.5609351351351352,49.313258492942374,10.126532815062623,148.16787122493741,1463.1648751934756,7.747037137298622,-7.747037137298622,-100.0,10.890494680526457,149.02720938947348,1368.4154279598752,6.8944207114425815,-6.8944207114425815,-100.0,9.409811950008828,147.26129205999118,1564.975929830915,8.6468945635647,-8.6468945635647,-100.0,16.304232661451408,140.36687134854856,860.9228920071915
2013-05-02,54.549999,1367467200000,12.85,0.5604972972972972,49.290942974037094,10.204829054889084,147.66717690511092,1447.0323423434936,7.806153304357284,-7.806153304357284,-100.0,10.975104953187408,148.53340097681254,1353.3665656078779,6.946700351109741,-6.946700351109741,-100.0,9.482200681037973,146.75330530896204,1547.6713712928674,8.713253782052059,-8.713253782052059,-100.0,16.428901032147714,139.80660495785227,850.9796527733764
2013-05-03,59.5,1367553600000,12.66,0.5600108108108108,49.81172376756346,11.231805882858367,139.41819811714166,1241.28033880925,8.615673104214036,-8.615673104214036,-100.0,12.069331710226333,140.3656722897737,1162.9945688777611,7.675578080914633,-7.675578080914633,-100.0,10.445690053191688,138.4193139468083,1325.133267806603,9.607178125214721,-9.607178125214721,-100.0,18.121268134106323,130.74373586589368,721.4933022254598
2013-05-06,55.509997999999996,1367812800000,12.83,0.5600108108108108,50.24024743193608,10.556168169505195,140.8542307504948,1334.331061126863,8.115470265130718,-8.115470265130718,-100.0,11.335516745961886,141.74018211403808,1250.4077695843112,7.236403213599122,-7.236403213599122,-100.0,9.82435901303229,139.92073996696772,1424.222585731638,9.042076736646113,-9.042076736646113,-100.0,17.06076222663141,132.6843367533686,777.7163469651534
2013-05-07,55.790001000000004,1367899200000,12.66,0.5620378378378378,50.21333938046837,10.604886075375477,140.77671496462455,1327.4703185308872,8.151077073345768,-8.151077073345768,-100.0,11.388303772590973,141.666997297409,1243.9692523689864,7.267738770624702,-7.267738770624702,-100.0,9.86927355882327,139.8386274511767,1416.9090219022153,9.082220556730137,-9.082220556730137,-100.0,17.137012329447973,132.57088868055203,773.5939388497976
2013-05-08,69.400002,1367985600000,13.13,0.5620378378378378,54.3848684635221,14.134209643885816,123.23179343611416,871.8690081791866,11.081792605060537,-11.081792605060537,-100.0,15.085074960834213,124.36292817916578,824.4104089774338,9.959295891972216,-9.959295891972216,-100.0,13.238077020207633,122.04592599979236,921.9309255679046,12.259022011419065,-12.259022011419065,-100.0,23.19737291217985,112.08663010782016,483.1867407234236
2013-05-09,76.760002,1368072000000,12.59,0.5610378378378378,55.204196219535675,15.837212960396226,117.3731791196038,741.1226925666552,12.461624227745615,-12.461624227745615,-100.0,16.883954022149446,118.62923811785058,702.6152639495772,11.215102374894169,-11.215102374894169,-100.0,14.850070309459019,116.05752171054097,781.5284324722422,13.767744491413069,-13.767744491413069,-100.0,26.065172684353186,104.8424193356468,402.23182330414124
2013-05-10,87.800003,1368158400000,12.55,0.5600378378378378,56.48039177325303,18.478359472765067,105.40363564723494,570.4166314254658,14.617897887484474,-14.617897887484474,-100.0,19.666928862090327,106.84906634790966,543.293094194642,13.183356607599778,-13.183356607599778,-100.0,17.356347072717107,103.89164795728287,598.5801477811704,16.118996156646507,-16.118996156646507,-100.0,30.539703680316883,90.7082913496831,297.01758831453697
2013-05-13,83.239998,1368417600000,12.77,0.5600378378378378,56.74740873495514,17.590744812392984,107.80885510760704,612.8726000939644,13.930781217200026,-13.930781217200026,-100.0,18.71587345406246,109.18092640593754,583.3600375313438,12.569033783719279,-12.569033783719279,-100.0,16.528404735625788,106.3739952443742,643.5829527763965,15.355317215583064,-15.355317215583064,-100.0,29.09743851934507,93.80496146065494,322.3821966263109
2013-05-14,84.839996,1368504000000,12.81,0.5555783783783784,56.75995323329271,17.931140306863337,102.92246653313669,573.9872912250986,14.203502377463302,-14.203502377463302,-100.0,19.07778383119152,104.32102288880849,546.8193990029764,12.815384712085244,-12.815384712085244,-100.0,16.84847883935646,101.45992812064355,602.1904356353092,15.655602099662671,-15.655602099662671,-100.0,29.663863551441704,88.64454340855829,298.83006727978983
2013-05-15,92.25,1368590400000,13.07,0.55176,57.27574607687556,19.650430244478187,96.25957075552179,489.8598634122577,15.599708159226232,-15.599708159226232,-100.0,20.89355183186288,97.78394916813713,468.01017823602206,14.08660231177505,-14.08660231177505,-100.0,18.476222029113046,94.66627897088695,512.3681606646693,17.18172737869699,-17.18172737869699,-100.0,32.5628243408881,80.5796766591119,247.45911415899687
2013-05-16,91.5,1368676800000,12.45,0.5512464864864864,57.286234403498405,19.493635574720468,96.18636842527954,493.4244720877768,15.476178499302573,-15.476178499302573,-100.0,20.72657358991154,97.69843041008845,471.36797592845846,13.975287048100462,-13.975287048100462,-100.0,18.3290376782777,94.60596632172229,516.1534826994366,17.045410069253002,-17.045410069253002,-100.0,32.30432472637816,80.63067927362184,249.59716680838926
2013-05-17,89.940002,1368763200000,13.02,0.5492600000000001,57.18283122918154,19.13058592110113,100.94701015889886,527.6733842613456,15.182886717568259,-15.182886717568259,-100.0,20.343199492629978,102.43259664736999,503.52254906844803,13.708240826707526,-13.708240826707526,-100.0,17.98527573707525,99.39412028292476,552.6416260498663,16.724835995931986,-16.724835995931986,-100.0,31.693516563782772,85.68587945621721,270.357753718416
2013-05-20,87.589996,1369022400000,13.37,0.5485302702702702,57.25315710900526,18.65049948896437,121.87310535103563,653.4575946512788,14.806400183273986,-14.806400183273986,-100.0,19.83095380532629,123.32035091467371,621.8578900705813,13.369795227938745,-13.369795227938745,-100.0,17.535505609650222,120.3603993503498,686.3811174290437,16.30846557565701,-16.30846557565701,-100.0,30.905300837588968,106.99060412241103,346.18852178355866
2013-05-21,87.239998,1369108800000,13.82,0.5485302702702702,57.18431035015431,18.556505472759667,129.36309444724031,697.130688949711,14.727766677746706,-14.727766677746706,-100.0,19.732701480993928,130.80409837900604,662.8798317604583,13.297360835825137,-13.297360835825137,-100.0,17.445590867173415,127.8568091128266,732.8889579395618,16.223453922316295,-16.223453922316295,-100.0,30.742951702998553,114.55944827700144,372.63646439592765
2013-05-22,92.730003,1369195200000,14.07,0.5480167567567568,57.437490179591805,19.800212720880705,118.29897939911928,597.4631740918861,15.730868532979144,-15.730868532979144,-100.0,21.04863227147559,119.83245993852444,569.3123353241218,14.208642495695958,-14.208642495695958,-100.0,18.620861273883538,116.69643075611644,626.6972780673017,17.322162673860053,-17.322162673860053,-100.0,32.829503769579496,102.48778826042053,312.181959799794
2013-05-23,97.08000200000001,1369281600000,13.99,0.5480167567567568,57.57533687829496,20.77241507895456,113.82077600104546,547.9419488221292,16.512176438606716,-16.512176438606716,-100.0,22.078380252284244,115.42721088771572,522.8065173656637,14.91752400694729,-14.91752400694729,-100.0,19.538575883012328,112.14221513698769,573.952860272119,18.178954847653607,-18.178954847653607,-100.0,34.45609988995962,97.2246911300404,282.16975061176703
2013-05-24,110.33000200000001,1369368000000,14.48,0.5480167567567568,58.79885800483282,24.044728579426817,99.6284655005732,414.346392688406,19.203029691636765,-19.203029691636765,-100.0,25.51875231038032,101.46434182961966,397.6069856218902,17.380543950333713,-17.380543950333713,-100.0,22.65087851163581,97.71241550836422,431.3846611210647,21.105689096102324,-21.105689096102324,-100.0,40.03142246196953,80.33187155803046,200.67203865749957
2013-05-28,104.629997,1369713600000,14.83,0.5459983783783784,59.0423357258148,22.884297962565324,113.89090591743471,497.6814499782346,18.294230542111702,-18.294230542111702,-100.0,24.280247732707554,115.6338560572924,476.2466072433184,16.563932512893125,-16.563932512893125,-100.0,21.564049648455025,112.07225432154495,519.7180313929322,20.100230027362247,-20.100230027362247,-100.0,38.12798216134815,95.50832180865183,250.49403717323497
