Datetime,Timestamp,Price,VIX-Close,10-Day-LIBOR,10-Day-VM,100-Calls,100-Puts
2010-08-10,1281412800000,35.7414,25.39,0.274760435,22.30578221074444,0.5277411516726787,0.5250507535906515
2010-08-11,1281499200000,35.97,25.73,0.268727826,22.531941092680153,0.5364578627533874,0.5338097027315527
2010-08-12,1281585600000,35.5857,26.24,0.265887826,22.91424099435479,0.539694261104497,0.5371020803398849
2010-08-13,1281672000000,35.3771,26.1,0.26334087,19.71422391674556,0.46177831429380234,0.45922601286218523
2010-08-16,1281931200000,35.9957,24.33,0.261171304,22.756265879886573,0.5421352723275383,0.5395597360055433
2010-08-17,1282017600000,36.1528,24.59,0.259768696,22.79126792745879,0.5453299425873013,0.5427570572362725
2010-08-18,1282104000000,35.6971,26.44,0.259728261,23.223530777766243,0.5486430306609265,0.5461029715268779
2010-08-19,1282190400000,35.6628,25.49,0.259142174,23.27349214852964,0.5492893335668114,0.5467574411122911
2010-08-20,1282276800000,35.1143,25.66,0.25758000000000003,23.10898007575287,0.5370200347701974,0.5345421108637751
2010-08-23,1282536000000,34.2757,27.46,0.25749782600000004,24.801138693675245,0.5624849146745277,0.5600669401760676
2010-08-24,1282622400000,34.6986,26.7,0.256403478,20.89368980978501,0.4799091145555998,0.47747170928478866
2010-08-25,1282708800000,34.3257,27.37,0.255586087,20.52074500571755,0.4662960450838014,0.4638925206483897
2010-08-26,1282795200000,34.5171,24.45,0.253788261,20.802099980692418,0.4752994092660323,0.4728994831718687
2010-08-27,1282881600000,34.6428,27.21,0.253666957,20.98711502417301,0.4812613077645338,0.47885379316152665
2010-08-30,1283140800000,34.7286,26.05,0.253666957,18.286451588218288,0.4205308410427939,0.4181173637360516
2010-08-31,1283227200000,35.7614,23.89,0.253462174,24.53961074451482,0.5806723435845953,0.5781890976993367
2010-09-01,1283313600000,36.0243,23.19,0.252592609,23.940487059646113,0.5706883168243344,0.5681953970779787
2010-09-02,1283400000000,36.9671,21.31,0.252592609,26.943860202904307,0.6589192586381181,0.6563610961323718
2010-09-03,1283486400000,36.83,23.8,0.252592609,25.198765418795833,0.6140460480761973,0.6114973730357853
2010-09-07,1283832000000,37.56,23.25,0.251486087,20.211929406148588,0.502553495474956,0.4999656894406037
2010-09-08,1283918400000,37.5814,22.81,0.252573043,20.557172199208427,0.5114114642583125,0.5088109929843583
2010-09-09,1284004800000,37.63,21.99,0.252261739,18.226642915889922,0.45417098756045604,0.45157036256984995
2010-09-10,1284091200000,38.1486,21.21,0.252261739,18.230002072356314,0.460514778153744,0.4578783125009025
2010-09-13,1284350400000,38.2943,21.56,0.252261739,18.212903137963288,0.4618412948262076,0.459194759785607
2010-09-14,1284436800000,38.6028,22.1,0.252261739,17.776793079151673,0.45444678057344134,0.45177892496921146
2010-09-15,1284523200000,39.51,21.72,0.252261739,16.173607399305702,0.42330559963814807,0.4205750470636396
2010-09-16,1284609600000,39.3386,22.01,0.252261739,17.697442091516333,0.46104792588627674,0.45832921883723543
2010-09-17,1284696000000,40.4614,21.5,0.252261739,18.345373614408885,0.49151601652680554,0.4887197123015916
2010-09-20,1284955200000,40.5386,22.35,0.252282609,17.44663592906436,0.468399153551875,0.46559728222655394
2010-09-21,1285041600000,41.1071,22.51,0.252119565,16.749514596514643,0.45604657443089636,0.4532072466935624
2010-09-22,1285128000000,41.2743,23.87,0.251032609,16.34299059540505,0.4468171351434336,0.44397854913775703
2010-09-23,1285214400000,41.76,21.71,0.251032609,15.725528632894283,0.4350503974352655,0.4321784080472675
2010-09-24,1285300800000,41.5948,22.54,0.251032609,17.130300997693457,0.4719084689497919,0.4690478409757475
2010-09-27,1285560000000,40.98,22.6,0.251032609,20.790735348910523,0.5639705878491021,0.561152241941052
2010-09-28,1285646400000,41.0528,23.25,0.251032609,20.92215468806013,0.5685343967924332,0.5657110441595883
2010-09-29,1285732800000,40.5357,23.7,0.251032609,20.47612827433911,0.5494365052818573,0.5466487155252615
2010-09-30,1285819200000,40.36,22.5,0.251032609,20.475778011197516,0.5470456665351797,0.544269960316317
2010-10-01,1285905600000,39.8057,23.53,0.251114783,16.185585817777607,0.4267823089631726,0.42404382790092754
2010-10-04,1286164800000,41.2771,21.76,0.251114783,25.064153976690033,0.6845137033107882,0.6816739955138083
2010-10-05,1286251200000,41.3128,21.49,0.251114783,24.135987670044873,0.659791280424848,0.6569491166033856
2010-10-06,1286337600000,41.3171,21.56,0.251114783,24.054167092199478,0.6576281602882013,0.6547857006430569
2010-10-07,1286424000000,42.01,20.71,0.251032609,24.834669090351355,0.690302723912005,0.6874135411009448
2010-10-08,1286510400000,42.1943,18.96,0.251032609,24.758649939801547,0.6912135681152272,0.6883117103126821
2010-10-11,1286769600000,42.6486,18.93,0.251032609,23.327028989372867,0.658347429483797,0.6554143277928688
2010-10-12,1286856000000,42.8771,19.07,0.251032609,23.30087319514502,0.6611342922427461,0.6581854757631405
2010-10-13,1286942400000,43.1871,19.88,0.251032609,21.283830960016566,0.608404317727274,0.6054341814030764
2010-10-14,1287028800000,44.9628,19.88,0.252119565,26.232643991188233,0.7803250996417113,0.7772194530456744
2010-10-15,1287115200000,45.4286,19.03,0.252119565,22.40688908654069,0.6736712614405356,0.6705334413547561
2010-10-18,1287374400000,44.2128,19.09,0.252119565,26.379614413488536,0.7715985837873767,0.7685447407922474
2010-10-19,1287460800000,44.2171,20.63,0.252119565,26.4312889742619,0.7731820094166295,0.7701278694141855
2010-10-20,1287547200000,44.3614,19.79,0.252119565,26.25459736497865,0.7705307730191393,0.7674666660038909
2010-10-21,1287633600000,44.2171,19.27,0.252119565,26.13305138413279,0.7644764238864354,0.7614222838839915
2010-10-22,1287720000000,43.9243,18.78,0.252119565,26.797989040464177,0.7786951645353355,0.7756612486586967
2010-10-25,1287979200000,44.12,19.85,0.252119565,26.543343599964807,0.7747478059266903,0.7717003727637817
2010-10-26,1288065600000,44.0071,20.22,0.250527391,26.676937972948362,0.7766369298137477,0.7736164899253417
2010-10-27,1288152000000,43.9757,20.71,0.250527391,26.590396987075454,0.7735704493194184,0.7705521645789872
2010-10-28,1288238400000,43.6057,20.88,0.249277391,15.978288549719412,0.46154542115547414,0.45856746390731473
2010-10-29,1288324800000,42.9971,21.2,0.249106522,14.914715851804688,0.4249088609108007,0.42197447939131294
2010-11-01,1288584000000,43.4543,21.83,0.249106522,11.13845148952979,0.3210801750293122,0.3181145914233845
2010-11-02,1288670400000,44.1943,21.57,0.248993478,14.569762167412605,0.42667358248946385,0.42365886546533815
2010-11-03,1288756800000,44.6857,19.56,0.248993478,15.558408322394243,0.46058689038677514,0.4575386524799576
2010-11-04,1288843200000,45.4671,18.52,0.248953043,17.405805289384716,0.5240987667456238,0.5209977292413406
2010-11-05,1288929600000,45.3043,18.26,0.248953043,17.005040144840418,0.5102345543944828,0.5071446204993109
2010-11-08,1289192400000,45.5171,18.29,0.248953043,17.010825350180195,0.5128050496090388,0.5097006019053936
2010-11-09,1289278800000,45.1543,19.08,0.248953043,17.723727297334555,0.5299712280421538,0.5268915247450501
2010-11-10,1289365200000,45.4328,18.47,0.248953043,17.702131864975136,0.5325921657509021,0.5294934676433734
2010-11-11,1289451600000,45.2364,18.64,0.248953043,17.048194591516218,0.5107587347554343,0.507673431910991
2010-11-12,1289538000000,44.0043,20.61,0.247866087,21.71584204047804,0.6324486298074028,0.6294604645154642
2010-11-15,1289797200000,43.8621,20.2,0.248953043,21.348415373043018,0.6197713776926257,0.6167798075877187
2010-11-16,1289883600000,43.0843,22.58,0.248953043,21.210286458024047,0.6048520448081867,0.6019135237644875
2010-11-17,1289970000000,42.9286,21.76,0.248953043,19.80829617934979,0.5629308489180964,0.5600029472351977
2010-11-18,1290056400000,44.0614,18.75,0.25004,22.707154233254336,0.662118801248706,0.6591005176580573
2010-11-19,1290142800000,43.8186,18.04,0.25004,22.73866331065286,0.6593817191498914,0.656380067787353
2010-11-22,1290402000000,44.7657,18.37,0.25004,25.735288593886988,0.7621938416083367,0.7591273122258393
2010-11-23,1290488400000,44.1043,20.63,0.25004,26.432346876141384,0.7712280257249908,0.7682068034086917
2010-11-24,1290574800000,44.9707,19.56,0.251330435,28.40112004492268,0.8448330385667902,0.8417365683009912
2010-11-26,1290747600000,45.0,22.22,0.252580435,28.348632154279635,0.8438318531082949,0.8407179554875626
2010-11-29,1291006800000,45.2671,21.53,0.252743478,24.04757084077267,0.7203115964750033,0.7171771942315672
2010-11-30,1291093200000,44.45,23.54,0.25423869600000004,26.186033077898458,0.7700704550849942,0.7669744231762081
2010-12-01,1291179600000,45.2,21.36,0.255257826,24.800827382905197,0.7417363181712844,0.7385754276755314
2010-12-02,1291266000000,45.45,19.39,0.255299565,24.352946778814225,0.7324004955513423,0.7292216025542118
2010-12-03,1291352400000,45.3486,18.01,0.256304348,21.737255688205327,0.652462338447517,0.6492780548096952
2010-12-06,1291611600000,45.7357,18.02,0.256304348,21.355641593213935,0.6465090140663925,0.6432975490779533
2010-12-07,1291698000000,45.4586,17.99,0.256141304,19.573059638205958,0.5890913716132715,0.5859013944804516
2010-12-08,1291784400000,45.8586,17.74,0.25597826100000004,17.508954719258764,0.531778415087043,0.5285624169877856
2010-12-09,1291870800000,45.6796,17.25,0.255668261,15.512238065754653,0.4694801946852323,0.46628062896558475
2010-12-10,1291957200000,45.7943,17.61,0.255423043,15.509646927622407,0.4705791731906501,0.46737464984853005
2010-12-13,1292216400000,45.9528,17.55,0.254336087,15.372988759971584,0.46805483849315976,0.46485290749297903
2010-12-14,1292302800000,45.7557,17.61,0.25437782600000003,11.465434982150775,0.34799656798777434,0.34480784746215676
2010-12-15,1292389200000,45.7657,17.94,0.25437782600000003,8.498072144456907,0.2584040244286534,0.25521460700177556
2010-12-16,1292475600000,45.8928,17.39,0.25437782600000003,8.21899276931403,0.2506648839552632,0.24746660891329597
2010-12-17,1292562000000,45.8014,16.11,0.25437782600000003,8.193654884493982,0.24939939022352675,0.24620748485912713
2010-12-20,1292821200000,46.03,16.41,0.254647391,7.4470821936824,0.22795526035054436,0.22474402458709974
2010-12-21,1292907600000,46.315,16.49,0.254647391,6.869105290188506,0.2116914252420372,0.2084603067457529
2010-12-22,1292994000000,46.4514,15.45,0.254647391,5.7663167814346625,0.17849095534853987,0.1752503210460823
2010-12-23,1293080400000,46.2286,16.47,0.255195217,6.0052410962028775,0.1849312647981094,0.18169923597491788
2010-12-27,1293426000000,46.3828,17.67,0.255195217,6.069424666617593,0.1875138029355803,0.18427099336530262
2010-12-28,1293512400000,46.4957,17.52,0.255195217,5.987741632087265,0.18546252034943933,0.1822118174825036
2010-12-29,1293598800000,46.47,17.28,0.255195217,5.282892497251773,0.1637328068880386,0.16048390081227737
2010-12-30,1293685200000,46.2371,17.52,0.255195217,6.224356523812306,0.19165480502415377,0.18842218193149662
2011-01-03,1294030800000,46.08,17.75,0.255195217,6.504525142829908,0.1995280381862088,0.19630639859139976
2011-01-04,1294117200000,47.0814,17.61,0.255195217,12.239498158546224,0.38214751642689393,0.37885586489869993
2011-01-05,1294203600000,47.3271,17.38,0.255195217,12.251527534415752,0.38451770328074986,0.38120887386956426
2011-01-06,1294290000000,47.7143,17.02,0.255276087,12.443381480595825,0.3937083578302989,0.39037140060556297
2011-01-07,1294376400000,47.6757,17.4,0.255276087,12.587960151699223,0.39794103460558006,0.3946067769184829
2011-01-10,1294635600000,48.0171,17.14,0.255276087,12.035209137930647,0.3832660145961633,0.37990788068754355
2011-01-11,1294722000000,48.9221,17.54,0.255276087,14.147763276803008,0.45872874526067164,0.45530731908351996
2011-01-12,1294808400000,48.8057,16.89,0.255276087,14.622285683282465,0.4729285478876939,0.46951526228518503
2011-01-13,1294894800000,49.2028,16.24,0.255276087,14.370438498052103,0.46859478181182723,0.46515372454100046
2011-01-14,1294981200000,49.3828,16.39,0.255276087,13.164462039381377,0.43098731521391187,0.42753366942558557
2011-01-18,1295326800000,49.7828,15.46,0.255276087,11.92970981022174,0.3938917989022599,0.39041017863061
2011-01-19,1295413200000,48.6643,15.87,0.255276087,17.15034471600553,0.5527866057044548,0.5493832090818174
2011-01-20,1295499600000,48.4057,17.31,0.254647391,17.632243301779457,0.56524618540654,0.5618692113679913
2011-01-21,1295586000000,47.5257,17.99,0.254565217,20.00841944089898,0.6295289583093968,0.626214446460363
2011-01-24,1295845200000,46.6743,18.47,0.254565217,21.89684834002471,0.6764429072041658,0.6731877732367515
2011-01-25,1295931600000,48.2071,17.65,0.254565217,27.74431159639018,0.8847523553764276,0.8813903216944929
2011-01-26,1296018000000,48.7714,17.59,0.254565217,26.649931998860378,0.8598742941529309,0.8564729053634146
2011-01-27,1296104400000,49.1214,16.64,0.254565217,26.870981136280015,0.8732130914101361,0.869787293108562
2011-01-28,1296190800000,49.03,16.15,0.254565217,26.560345921415127,0.8615339484711697,0.8581145245393103
2011-01-31,1296450000000,48.0143,20.04,0.254565217,28.33106892754841,0.8998116084365542,0.8964630209086906
2011-02-01,1296536400000,48.4743,19.53,0.254565217,28.497922430417866,0.9137714177449254,0.9103907491440744
2011-02-02,1296622800000,49.29,17.63,0.254565217,27.58285979980352,0.8993736421085146,0.8959360853962757
2011-02-03,1296709200000,49.1886,17.3,0.254304348,27.41194848211039,0.8919719948837681,0.8885450252672307
2011-02-04,1296795600000,49.0628,16.69,0.253434783,25.25546899417828,0.8198388790945828,0.8164323617243454
2011-02-07,1297054800000,49.5,15.93,0.254304348,22.36087802360152,0.7325579853060873,0.7291093204524763
2011-02-08,1297141200000,50.2686,16.28,0.254271739,17.93808960677294,0.5971480009410932,0.5936462367947648
2011-02-09,1297227600000,50.7428,15.81,0.254,17.710660101514033,0.5951598125587196,0.5916287926257695
2011-02-10,1297314000000,51.1657,15.87,0.254,17.77783477996384,0.6023892497461567,0.598828801631683
2011-02-11,1297400400000,50.6486,16.09,0.254,18.99961859179921,0.6371575613501257,0.6336330964767676
2011-02-14,1297659600000,50.9786,15.69,0.254228261,13.384518663048969,0.4523143552364637,0.44876373893852417
2011-02-15,1297746000000,51.3114,15.95,0.253228261,13.245608855132199,0.4505540217448285,0.44699428314946843
2011-02-16,1297832400000,51.4143,16.37,0.253130435,11.803930367395798,0.4025156216099717,0.3989501221987979
2011-02-17,1297918800000,51.8757,16.72,0.253,11.451368627571043,0.39405089045615327,0.39045524737508686
2011-02-18,1298005200000,51.1857,16.59,0.252565217,14.438632473800867,0.4897652192939077,0.48622349870078097
2011-02-22,1298350800000,50.08,16.43,0.252434783,19.141960277699923,0.6347003841906798,0.6312369604144337
2011-02-23,1298437200000,48.3728,20.8,0.252434783,24.478482899159182,0.7834899635161463,0.780144605975341
2011-02-24,1298523600000,48.9457,22.13,0.251934783,24.865676169896517,0.8052770965353737,0.801898822904942
2011-02-25,1298610000000,48.9828,21.32,0.251934783,24.13199518344939,0.7821622974185587,0.7787814631147363
2011-02-28,1298869200000,49.7371,19.22,0.251934783,25.745791020385134,0.8471958931168935,0.8437629963888007
2011-03-01,1298955600000,50.4586,18.35,0.251869565,26.747054248877728,0.8928376591300591,0.8893558653907334
2011-03-02,1299042000000,49.9014,21.01,0.251,26.819361083930765,0.8853544151611175,0.8819229574221765
2011-03-03,1299128400000,50.3028,20.7,0.251,27.285364519772735,0.9079507266326736,0.9044916667195189
2011-03-04,1299214800000,51.3657,18.6,0.25,29.243906737266855,0.9935391613762619,0.9900210832296281
2011-03-07,1299474000000,51.4286,19.06,0.249130435,28.417021737013634,0.9666777107305045,0.9631675758692033
2011-03-08,1299560400000,50.7657,20.66,0.248695652,26.76875987015712,0.898977338308125,0.8955184948132775
2011-03-09,1299646800000,50.8228,19.82,0.24726087,17.802040346638226,0.5991179546335026,0.5956751973432439
2011-03-10,1299733200000,50.3528,20.22,0.247130435,18.658121604091082,0.6220366690017229,0.6186275489704691
2011-03-11,1299819600000,49.5243,21.88,0.247043478,21.07472364256363,0.6908167338045672,0.6874648868766577
2011-03-14,1300075200000,50.2843,20.08,0.245413043,21.06485005621801,0.7010791321851215,0.6976983080140826
2011-03-15,1300161600000,50.5086,21.13,0.244913043,19.862570432176753,0.664111066941441,0.6607220806632093
2011-03-16,1300248000000,49.3471,24.32,0.244543478,22.540606956649334,0.7360854467768014,0.7327793900038202
2011-03-17,1300334400000,47.1443,29.4,0.244326087,30.979972348082917,0.965877699963233,0.9627220295980976
2011-03-18,1300420800000,47.8057,26.37,0.243456522,29.410511190728297,0.9298955182318025,0.9267069644475932
2011-03-21,1300680000000,47.2386,24.44,0.2415,29.097493823685063,0.9090912735419643,0.9059658640891861
2011-03-22,1300766400000,48.4714,20.61,0.240630435,33.581382423641145,1.0762744607757462,1.0730790334868914
2011-03-23,1300852800000,48.7428,20.21,0.239630435,33.86852603243115,1.0915324246036597,1.0883324588616539
2011-03-24,1300939200000,48.4557,19.17,0.236956522,33.76797285759245,1.0818697935714496,1.0787241712560593
2011-03-25,1301025600000,49.2814,18.0,0.23576087,34.40588537314947,1.121047410689755,1.1178643283578005
2011-03-28,1301284800000,50.22,17.91,0.232597826,34.915896131668674,1.1592827436299196,1.1560825544136897
2011-03-29,1301371200000,50.0628,19.44,0.230563043,34.844951280515,1.1532960271423676,1.1501337622233088
2011-03-30,1301457600000,50.1371,18.16,0.229497826,32.53269661951886,1.078480389497873,1.0753280624507333
2011-03-31,1301544000000,49.8043,17.71,0.226843478,20.238525613866468,0.6670908545945764,0.6639956684120172
2011-04-01,1301630400000,49.7868,17.74,0.226363043,19.836247519040757,0.653630209040319,0.6505426632615503
2011-04-04,1301889600000,49.2228,17.4,0.225863043,19.715696458287354,0.6423046784753765,0.6392588517850761
2011-04-05,1301976000000,48.7414,17.5,0.221291304,16.62692346795342,0.5365932215445781,0.533638229488556
2011-04-06,1302062400000,48.4128,17.25,0.215282609,16.736474135193472,0.5364379298562838,0.5335825527238285
2011-04-07,1302148800000,48.2914,16.9,0.211543478,16.524894617772837,0.5283221615457947,0.5255234123178347
2011-04-08,1302235200000,48.2971,17.11,0.206875652,13.493032248167552,0.4316715969852467,0.42893427892845537
2011-04-11,1302494400000,47.8657,17.87,0.203021739,7.196099104676618,0.22877557873972876,0.22611324794673493
2011-04-12,1302580800000,47.2571,16.59,0.199843478,8.141860979078007,0.2553574678028667,0.2527701350108025
2011-04-13,1302667200000,47.4857,17.09,0.194969565,9.092739405911866,0.28637547096185045,0.2838390273985958
2011-04-14,1302753600000,48.0186,16.92,0.192445652,12.26612910256844,0.3901884841211505,0.387656778045784
2011-04-15,1302840000000,47.4886,16.27,0.187719565,12.637443815646892,0.3974941222448436,0.39505184550486305
2011-04-18,1303099200000,46.78,15.32,0.185097826,13.290565589307024,0.4117197092616678,0.40934747453545484
2011-04-19,1303185600000,47.4071,16.96,0.184471739,15.818255061208777,0.49635507007862856,0.49395916619155855
2011-04-20,1303272000000,48.2657,15.83,0.18433913,18.67955865239339,0.5965260163143498,0.59408847316978
2011-04-21,1303358400000,48.9157,15.07,0.184773913,19.821870110827263,0.6414541782614869,0.6389779819530048
2011-04-22,1303444800000,50.0994,14.69,0.184556522,22.80392107768721,0.7556103529901286,0.7530772194933704
2011-04-25,1303704000000,50.4298,15.77,0.184556522,21.700566003288866,0.7238584281764666,0.721308588944563
2011-04-26,1303790400000,50.06,15.62,0.184556522,20.57959843890659,0.6815019861909875,0.6789708448430325
2011-04-27,1303876800000,50.0214,15.35,0.184176087,20.841037369931485,0.689607971970112,0.687083995726745
2011-04-28,1303963200000,49.5357,14.62,0.182978261,21.79037744982757,0.7139513324623223,0.7114681190227472
2011-04-29,1304049600000,50.0186,14.75,0.181771739,20.453273548653385,0.6767478632028094,0.6742569751162506
2011-05-02,1304308800000,49.4686,15.99,0.181771739,19.423667843750405,0.6356789697159755,0.6332154712094464
2011-05-03,1304395200000,49.7428,16.7,0.181771739,18.94357795024073,0.6234354348973667,0.6209582814402133
2011-05-04,1304481600000,49.9386,17.08,0.180804348,17.470807179903872,0.5773233580364909,0.5748496888896106
2011-05-05,1304568000000,49.5357,18.2,0.179869565,17.365539760206442,0.5692164275798746,0.5667754014768569
2011-05-06,1304654400000,49.5228,18.4,0.17793913,11.92433786633183,0.39113722363529035,0.3887230238667634
2011-05-09,1304913600000,49.6571,17.16,0.176023913,11.367568193071182,0.37392970925115065,0.37153501711773274
2011-05-10,1305000000000,49.9214,15.91,0.174806522,11.331586580758982,0.3747256295842689,0.37233484127111893
2011-05-11,1305086400000,49.6043,16.95,0.17301087,11.74137305968495,0.3857549937011022,0.3834037937817705
2011-05-12,1305172800000,49.51,16.03,0.172391304,10.685129503356821,0.35048798170995354,0.34814965516039464
2011-05-13,1305259200000,48.6428,17.07,0.172186957,12.388633450788623,0.3990610300644626,0.39676638399422615
2011-05-16,1305518400000,47.6143,18.24,0.17208695699999998,15.100897709775783,0.47589215400381946,0.4736473302112856
2011-05-17,1305604800000,48.02,17.55,0.17121739100000002,15.675435029660738,0.4981575495670505,0.4959050382575292
2011-05-18,1305691200000,48.5528,16.23,0.16975,16.97355751990611,0.5452894801243566,0.5430314948772228
2011-05-19,1305777600000,48.6471,15.52,0.169597826,16.84587408748018,0.542246431026129,0.539986088361708
2011-05-20,1305864000000,47.8886,17.43,0.16922826100000002,18.181256758881432,0.5760120128447639,0.5737917617122577
2011-05-23,1306123200000,47.7714,18.27,0.16847826100000002,17.881470721859973,0.5651419655591745,0.5629369637376094
2011-05-24,1306209600000,47.4557,17.82,0.16743913,17.154945144982417,0.538636604133675,0.5364596838955009
2011-05-25,1306296000000,48.1114,17.07,0.16708913,19.527994026913305,0.6214569992194967,0.6192546134742081
2011-05-26,1306382400000,47.8571,16.09,0.167380435,19.546278205714817,0.6187518036862372,0.6165572396996915
2011-05-27,1306468800000,48.2014,15.98,0.166482174,18.41111400567297,0.5870716046409719,0.5848731139955738
2011-05-31,1306814400000,49.69,15.45,0.166482174,20.529677817252253,0.6747057063545796,0.6724393198975527
2011-06-01,1306900800000,49.3586,18.3,0.166316957,21.063356619875524,0.6875960455101868,0.6853470084894013
2011-06-02,1306987200000,49.4431,18.09,0.166316957,20.550288130863738,0.6720249113053143,0.6697720240207801
2011-06-03,1307073600000,49.0628,17.95,0.166284348,21.099084735130496,0.6846324609179177,0.6823973404042576
2011-06-06,1307332800000,48.2914,18.49,0.166234783,21.128386727987955,0.6748020925605474,0.6726027699313981
2011-06-07,1307419200000,47.4343,18.07,0.166202174,23.13183461706267,0.7255661038438177,0.7234062396537553
2011-06-08,1307505600000,47.4628,18.79,0.166202174,22.897086353877313,0.7186462382233927,0.71648507631987
2011-06-09,1307592000000,47.3557,17.77,0.166202174,21.586149391266094,0.6760387657896736,0.6738824805567276
2011-06-10,1307678400000,46.5571,18.86,0.166202174,22.910092855296277,0.7053325865531725,0.7032126646172898
2011-06-13,1307937600000,46.6571,19.61,0.166071739,22.434782935194708,0.6922057197802509,0.6900829117081493
2011-06-14,1308024000000,47.4914,18.26,0.164571739,17.452451184934667,0.5483520096868446,0.5462107587034168
2011-06-15,1308110400000,46.6786,21.32,0.164158696,18.589573286874224,0.5740098438371533,0.5719105217015858
2011-06-16,1308196800000,46.4514,22.73,0.164126087,18.15493923302435,0.5578858802659887,0.5557971911941522
2011-06-17,1308283200000,45.7514,21.85,0.164452174,18.703501752011675,0.5660512476708845,0.5639899469312724
2011-06-20,1308542400000,45.0457,19.99,0.164452174,18.663921371778695,0.5561429389922559,0.5541134331251953
2011-06-21,1308628800000,46.4714,18.86,0.16401739099999998,25.576761862826515,0.7858332806759272,0.7837450761466336
2011-06-22,1308715200000,46.0871,18.52,0.16401739099999998,25.708568450411132,0.7833450100802182,0.7812740741720745
2011-06-23,1308801600000,47.3186,19.29,0.16401739099999998,29.638135745010665,0.9270253836701983,0.9248991099870345
2011-06-24,1308888000000,46.6214,21.1,0.16401739099999998,29.31014373941377,0.9032722132020474,0.9011772683834707
2011-06-27,1309147200000,47.4343,20.56,0.163984783,30.559317540380494,0.9581359575928019,0.9560049086445375
2011-06-28,1309233600000,47.8943,19.17,0.163984783,29.62499246747188,0.9378882560051736,0.935736540945765
2011-06-29,1309320000000,47.72,17.27,0.163984783,28.040809284499165,0.8845709773553025,0.8824270929549627
2011-06-30,1309406400000,47.9528,16.52,0.163984783,27.776805282501254,0.8805290903582659,0.8783747471086301
2011-07-01,1309492800000,49.0371,15.87,0.163919565,27.214633510183802,0.8822405470573287,0.8800383663424647
2011-07-05,1309838400000,49.9186,16.06,0.163919565,24.517781747235965,0.8092261149274762,0.8069843474038443
2011-07-06,1309924800000,50.2514,16.34,0.163919565,21.582677969816153,0.717246419456675,0.7149897063970734
2011-07-07,1310011200000,51.0286,15.95,0.163945652,19.829743790606564,0.6692830305390878,0.6669910499319371
2011-07-08,1310097600000,51.3871,15.95,0.16401087,17.669337728856583,0.6006877752825517,0.5983787742891984
2011-07-11,1310356800000,50.5714,18.39,0.16401087,18.097158148601732,0.6054374160754641,0.6031650673179882
2011-07-12,1310443200000,50.5357,19.87,0.16401087,17.80053311961366,0.5951128363885267,0.5928420917561255
2011-07-13,1310529600000,51.1457,19.91,0.164108696,17.961314799219778,0.6077263238549016,0.6054267990752855
2011-07-14,1310616000000,51.11,20.8,0.164108696,17.548165529388257,0.5933603113286807,0.5910623916309135
2011-07-15,1310702400000,52.1314,19.53,0.16323913,18.637578068283524,0.6427090821683592,0.6403776591298573
2011-07-18,1310961600000,53.4,20.95,0.163021739,19.007244678957246,0.6713808545616544,0.66899587744944
2011-07-19,1311048000000,53.8357,19.21,0.16298913,18.28957600586,0.651349374427511,0.6489454188123958
2011-07-20,1311134400000,55.2714,19.09,0.16298913,20.543331630050375,0.7509637596390668,0.7484956949090638
2011-07-21,1311220800000,55.3271,17.56,0.16225,20.665547710888273,0.7561793497069793,0.7537200010881122
2011-07-22,1311307200000,56.1857,17.52,0.16225,20.96970586909874,0.779196942440695,0.7766994281358528
2011-07-25,1311566400000,56.9286,19.35,0.16225,15.713571495211088,0.5919391718218208,0.589408634819435
2011-07-26,1311652800000,57.63,20.23,0.16225,14.077755539571015,0.5369874427203207,0.5344257277396807
2011-07-27,1311739200000,56.0843,22.98,0.16225,24.70031627974544,0.9159236102800783,0.9134306033134152
2011-07-28,1311825600000,55.9743,23.74,0.16225,24.85021999237874,0.919666588656451,0.9171784713071425
2011-07-29,1311912000000,55.7828,25.25,0.16281521699999998,24.784854236435375,0.9141172623564593,0.9116290195829109
2011-08-01,1312171200000,56.6786,23.66,0.166317391,23.50324015338488,0.8808675599996967,0.8782849785992042
2011-08-02,1312257600000,55.5586,24.79,0.16717304300000002,26.778266611926423,0.983590338821255,0.9810457668943329
2011-08-03,1312344000000,56.0814,23.38,0.180543043,23.865170114462796,0.8850941366264209,0.8823202034202602
2011-08-04,1312430400000,53.91,31.66,0.188168696,31.511069764412564,1.1229841654068018,1.120205011180989
2011-08-05,1312516800000,53.3743,32.0,0.183268696,29.99235859000322,1.058281978977199,1.05560209054185
2011-08-08,1312776000000,50.4586,48.0,0.180908696,37.43101230675852,1.2482041175795082,1.2457032481790726
2011-08-09,1312862400000,53.43,35.06,0.180466957,50.22985139754284,1.7729587735454082,1.770317099259632
2011-08-10,1312948800000,51.9557,42.99,0.182686957,50.318150659513904,1.7270792895238074,1.724478908372582
2011-08-11,1313035200000,53.3857,39.0,0.18162,53.27465554430809,1.8787324347966354,1.8760760869585376
2011-08-12,1313121600000,53.8557,36.36,0.182051739,53.70828524133005,1.9106811714279601,1.9079950675010906
2011-08-15,1313380800000,54.7728,31.87,0.183846087,53.80708479782505,1.9468006338438961,1.9440418636090016
2011-08-16,1313467200000,54.3543,32.85,0.183846087,53.09848022477892,1.906518094304154,1.9037804028774197
2011-08-17,1313553600000,54.3486,31.58,0.184613913,52.73287378851261,1.8932156241844602,1.8904667874794754
