Datetime,Timestamp,Price,VIX,1-Month-LIBOR,1-Month-VM,54-Calls,54-Calls-P,54-Calls-ROI,54-Puts,54-Puts-P,54-Puts-ROI,51-Calls,51-Calls-P,51-Calls-ROI,51-Puts,51-Puts-P,51-Puts-ROI,51-Straddles,51-Straddles-P,51-Straddles-ROI,57-Calls,57-Calls-P,57-Calls-ROI,57-Puts,57-Puts-P,57-Puts-ROI,57-Straddles,57-Straddles-P,57-Straddles-ROI,54-Strangles,54-Strangles-P,54-Strangles-ROI
2009-09-15,1252987200000,25.0228,23.42,0.24125,22.52545702794361,11.513167059258466,3.170220940741536,27.53561139540801,8.306377441935077e-23,-8.306377441935077e-23,-100.0,12.263702222632991,3.1703697773670045,25.851653275762054,9.842239943028563e-27,-9.842239943028563e-27,-100.0,12.263702222632991,3.1703697773670068,25.85165327576207,10.762631895883931,3.1700721041160644,29.454432101579428,2.1209829816840948e-19,-2.1209829816840948e-19,-100.0,10.762631895883931,3.1700721041160684,29.454432101579474,10.762631895883931,3.170072104116066,29.454432101579453
2009-09-16,1253073600000,25.9814,23.69,0.2425,24.733283604190163,11.95424010297911,1.501503897020891,12.560429471771293,2.684747097375757e-19,-2.684747097375757e-19,-100.0,12.733526763924715,1.5016592360752856,11.792956216416242,1.4381123823756983e-22,-1.4381123823756983e-22,-100.0,12.733526763924715,1.5016592360752856,11.792956216416242,11.174953442033503,1.5013485579664945,13.434942398232437,1.8601798257507326e-16,-1.8601798257507326e-16,-100.0,11.174953442033503,1.5013485579664982,13.434942398232467,11.174953442033503,1.5013485579664962,13.434942398232455
2009-09-17,1253160000000,26.3643,23.65,0.24625,24.73946560283101,12.13045918194658,1.6828188180534198,13.872672030073776,2.7771872527275368e-19,-2.7771872527275368e-19,-100.0,12.921228116282885,1.6829788837171176,13.024914261797495,1.4930423313778366e-22,-1.4930423313778366e-22,-100.0,12.921228116282885,1.6829788837171158,13.024914261797482,11.339690247610276,1.6826587523897238,14.838665921622743,1.9182001790641761e-16,-1.9182001790641761e-16,-100.0,11.339690247610276,1.6826587523897256,14.838665921622761,11.339690247610276,1.682658752389722,14.838665921622727
2009-09-18,1253246400000,26.4314,23.92,0.24625,24.681579583250016,12.161332514866805,0.4943114851331956,4.06461614735817,2.315868488180244e-19,-2.315868488180244e-19,-100.0,12.954114041818647,0.4944719581813519,3.8171036366137487,1.20288293884716e-22,-1.20288293884716e-22,-100.0,12.954114041818647,0.4944719581813519,3.8171036366137487,11.368550987914958,0.494151012085041,4.346649037422055,1.6479160401849036e-16,-1.6479160401849036e-16,-100.0,11.368550987914958,0.4941510120850428,4.34664903742207,11.368550987914958,0.4941510120850392,4.346649037422039
2009-09-21,1253505600000,26.2886,24.06,0.24625,24.701132384312224,12.095628909188594,0.7528270908114045,6.223959882230762,2.4515650905624e-19,-2.4515650905624e-19,-100.0,12.884127303122563,0.7529866968774375,5.844297243903711,1.2883000017866407e-22,-1.2883000017866407e-22,-100.0,12.884127303122563,0.7529866968774375,5.844297243903711,11.307130515254624,0.7526674847453734,6.656573776431942,1.7269753210077394e-16,-1.7269753210077394e-16,-100.0,11.307130515254624,0.7526674847453787,6.6565737764319906,11.307130515254624,0.7526674847453751,6.656573776431959
2009-09-22,1253592000000,26.3543,23.08,0.24625,24.280324313063307,12.125858089111972,0.6071199108880307,5.006820188941306,6.215805205956122e-20,-6.215805205956122e-20,-100.0,12.916327084161306,0.6072799158386957,4.701645536550208,2.5256241554057076e-23,-2.5256241554057076e-23,-100.0,12.916327084161306,0.6072799158386957,4.701645536550208,11.335389094062636,0.6069599059373658,5.354557315154584,5.4691309526852926e-17,-5.4691309526852926e-17,-100.0,11.335389094062636,0.6069599059373676,5.3545573151546,11.335389094062636,0.606959905937364,5.354557315154568
2009-09-23,1253678400000,26.5,23.49,0.24625,24.062353604465088,12.192896011712214,0.7557039882877845,6.197903989026664,2.98229981116349e-20,-2.98229981116349e-20,-100.0,12.987735122172651,0.7558648778273511,5.8198359507420125,1.054987766838599e-23,-1.054987766838599e-23,-100.0,12.987735122172651,0.7558648778273493,5.819835950742,11.398056901251786,0.7555430987482161,6.6287008855451415,2.958007538539954e-17,-2.958007538539954e-17,-100.0,11.398056901251786,0.7555430987482161,6.62870088554514,11.398056901251786,0.7555430987482126,6.628700885545109
2009-09-24,1253764800000,26.26,24.95,0.24625,23.92254294892907,12.082469783681615,1.4557302163183807,12.048283524652105,1.8195104464103567e-20,-1.8195104464103567e-20,-100.0,12.870110351254857,1.4558896487451385,11.312176889013125,5.877396476920039e-24,-5.877396476920039e-24,-100.0,12.870110351254857,1.4558896487451405,11.312176889013145,11.29482921610837,1.455570783891627,12.887054386052446,1.952198773296641e-17,-1.952198773296641e-17,-100.0,11.29482921610837,1.4555707838916287,12.887054386052466,11.29482921610837,1.4555707838916252,12.88705438605243
2009-09-25,1253851200000,26.0528,25.61,0.24625,23.842493027903927,11.987135140148533,1.7071528598514671,14.241541785357015,1.362303305489164e-20,-1.362303305489164e-20,-100.0,12.768560965695832,1.7073110343041638,13.371209479995795,4.1744074911533076e-24,-4.1744074911533076e-24,-100.0,12.768560965695832,1.7073110343041655,13.37120947999581,11.205709314601224,1.7069946853987723,15.233258667298555,1.5298553581837863e-17,-1.5298553581837863e-17,-100.0,11.205709314601224,1.706994685398776,15.233258667298587,11.205709314601224,1.7069946853987723,15.233258667298552
2009-09-28,1254110400000,26.5931,24.88,0.24625,19.76917440310233,12.23573218600242,2.18399381399758,17.84931037062131,7.546242923928133e-29,-7.546242923928133e-29,-100.0,13.033363731224508,2.184155268775493,16.758185483175243,6.3940168081073735e-34,-6.3940168081073735e-34,-100.0,13.033363731224508,2.184155268775493,16.75818548317525,11.438100640780332,2.183832359219668,19.09261360608804,1.884797025049232e-24,-1.884797025049232e-24,-100.0,11.438100640780332,2.18383235921967,19.092613606088047,11.438100640780332,2.183832359219668,19.09261360608803
2009-09-29,1254196800000,26.4828,25.19,0.24625,18.786023995250176,12.184982132036689,2.511405867963308,20.610665167578155,1.1268821683546335e-31,-1.1268821683546335e-31,-100.0,12.979305346923539,2.511566653076457,19.35054755200569,2.782425523361563e-37,-2.782425523361563e-37,-100.0,12.979305346923539,2.5115666530764607,19.350547552005718,11.390658917149839,2.5112450828501602,22.04653041685951,8.172010988649661e-27,-8.172010988649661e-27,-100.0,11.390658917149839,2.511245082850161,22.04653041685952,11.390658917149839,2.5112450828501593,22.04653041685951
2009-09-30,1254283200000,26.4786,25.61,0.24563000000000001,18.82606941554057,12.183042388188515,2.554213611811484,20.96531827130307,1.4978309544266204e-31,-1.4978309544266204e-31,-100.0,12.977240033289151,2.5543739667108465,19.683491714404443,3.903687349333649e-37,-3.903687349333649e-37,-100.0,12.977240033289151,2.5543739667108465,19.683491714404443,11.388844743087876,2.554053256912121,22.425920403052544,1.0366368987666956e-26,-1.0366368987666956e-26,-100.0,11.388844743087876,2.5540532569121237,22.42592040305257,11.388844743087876,2.5540532569121197,22.42592040305253
2009-10-01,1254369600000,25.8371,28.27,0.24563000000000001,20.43789525965,11.887882459339444,3.015783540660553,25.368551135793506,3.639912974206127e-27,-3.639912974206127e-27,-100.0,12.662838989376144,3.015940010623856,23.817249932295326,6.457673991611497e-32,-6.457673991611497e-32,-100.0,12.662838989376144,3.0159400106238543,23.817249932295308,11.112925929302747,3.0156270706972514,27.136211380169424,4.7992927437338234e-23,-4.7992927437338234e-23,-100.0,11.112925929302747,3.0156270706972528,27.13621138016944,11.112925929302747,3.0156270706972492,27.13621138016941
2009-10-02,1254456000000,26.4143,28.68,0.24438000000000001,20.782351253241735,12.153442727394195,2.789935272605806,22.95592561864973,2.410681601923608e-26,-2.410681601923608e-26,-100.0,12.945712575872294,2.7900944241277053,21.55226610953632,6.088288518057504e-31,-6.088288518057504e-31,-100.0,12.945712575872294,2.7900944241277053,21.55226610953632,11.361172878916092,2.7897761210839067,24.555353138417033,2.342278913441323e-22,-2.342278913441323e-22,-100.0,11.361172878916092,2.7897761210839094,24.555353138417047,11.361172878916092,2.789776121083907,24.55535313841703
2009-10-05,1254715200000,26.5748,26.84,0.24438000000000001,20.767244348625677,12.22729013420591,2.940917865794088,24.05208213361073,2.238803566061221e-26,-2.238803566061221e-26,-100.0,13.024374015638914,2.941077984361084,22.58133850294537,5.5693536952136684e-31,-5.5693536952136684e-31,-100.0,13.024374015638914,2.9410779843610846,22.5813385029454,11.430206252772908,2.9407577472270923,25.727949979150033,2.2038980073896243e-22,-2.2038980073896243e-22,-100.0,11.430206252772908,2.9407577472270923,25.727949979150022,11.430206252772908,2.9407577472270887,25.72794997914999
2009-10-06,1254801600000,27.1443,25.7,0.24438000000000001,21.407861335769926,12.489321898562755,2.4241561014372444,19.409829621864507,5.890789281183571e-25,-5.890789281183571e-25,-100.0,13.303487348642602,2.424319651357397,18.22318906181211,2.706095568807821e-29,-2.706095568807821e-29,-100.0,13.303487348642602,2.424319651357399,18.22318906181213,11.675156448482909,2.42399255151709,20.761970618664108,3.412420883429858e-21,-3.412420883429858e-21,-100.0,11.675156448482909,2.423992551517092,20.76197061866413,11.675156448482909,2.42399255151709,20.76197061866411
2009-10-07,1254888000000,27.1786,24.68,0.24438000000000001,20.907032948443998,12.50510361852314,2.2412523814768583,17.922701401346334,4.7703311655906335e-26,-4.7703311655906335e-26,-100.0,13.320297861938524,2.241416138061476,16.827072196832088,1.3631935519118013e-30,-1.3631935519118013e-30,-100.0,13.320297861938524,2.2414161380614743,16.827072196832074,11.68990937510776,2.2410886248922397,19.171137713559734,4.1654700137110914e-22,-4.1654700137110914e-22,-100.0,11.68990937510776,2.2410886248922406,19.171137713559748,11.68990937510776,2.241088624892237,19.17113771355972
2009-10-08,1254974400000,27.0386,24.18,0.24438000000000001,20.943048800665128,12.440688435011365,1.602767564988639,12.883270675584402,5.720346851357887e-26,-5.720346851357887e-26,-100.0,13.251683521955176,1.6029304780448277,12.096051610266109,1.6933699815676652e-30,-1.6933699815676652e-30,-100.0,13.251683521955176,1.6029304780448257,12.096051610266096,11.629693348067546,1.6026046519324524,13.780282970219073,4.844994897465161e-22,-4.844994897465161e-22,-100.0,11.629693348067546,1.6026046519324575,13.780282970219119,11.629693348067546,1.6026046519324542,13.780282970219087
2009-10-09,1255060800000,27.21,23.12,0.245,20.956828110761585,12.519558510057829,1.3470414899421712,10.759496741518475,6.180932055838567e-26,-6.180932055838567e-26,-100.0,13.335694148387947,1.3472058516120509,10.102255170383497,1.854473442643339e-30,-1.854473442643339e-30,-100.0,13.335694148387947,1.3472058516120509,10.102255170383497,11.703422871727705,1.3468771282722931,11.508403507541225,5.17462636803688e-22,-5.17462636803688e-22,-100.0,11.703422871727705,1.3468771282722949,11.508403507541242,11.703422871727705,1.3468771282722916,11.50840350754121
2009-10-12,1255320000000,27.2586,23.01,0.24438000000000001,20.503714154740628,12.541912294815589,2.1498437051844133,17.141275227008947,5.528164347365199e-27,-5.528164347365199e-27,-100.0,13.359506056214721,2.1500079437852784,16.09346883588644,1.0506937929674595e-31,-1.0506937929674595e-31,-100.0,13.359506056214721,2.1500079437852784,16.09346883588644,11.724318533416453,2.149679466583546,18.33521889103035,6.867675229557479e-23,-6.867675229557479e-23,-100.0,11.724318533416453,2.149679466583548,18.335218891030365,11.724318533416453,2.149679466583546,18.33521889103035
2009-10-13,1255406400000,27.1457,22.99,0.245,19.62556193752329,12.489973518797386,2.0570484812026173,16.46959841913807,3.1633148334107553e-29,-3.1633148334107553e-29,-100.0,13.30418054553086,2.0572124544691395,15.462902411980558,2.2644243243960837e-34,-2.2644243243960837e-34,-100.0,13.30418054553086,2.0572124544691395,15.462902411980558,11.675766492063902,2.056884507936097,17.61669787875747,9.140681516422966e-25,-9.140681516422966e-25,-100.0,11.675766492063902,2.0568845079360987,17.616697878757485,11.675766492063902,2.056884507936095,17.616697878757456
2009-10-14,1255492800000,27.3271,22.86,0.245,19.56679275608191,12.573437242197768,1.8399287578022336,14.633458793807321,2.199916556957124e-29,-2.199916556957124e-29,-100.0,13.39308517318678,1.84009382681322,13.739133314086018,1.468203811311918e-34,-1.468203811311918e-34,-100.0,13.39308517318678,1.8400938268132216,13.739133314086034,11.753789311208749,1.8397636887912479,15.652515457604773,6.7538689613543535e-25,-6.7538689613543535e-25,-100.0,11.753789311208749,1.8397636887912512,15.652515457604807,11.753789311208749,1.8397636887912512,15.652515457604808
2009-10-15,1255579200000,27.2228,21.72,0.245,19.698974398404342,12.525447901786187,1.4299400982138106,11.41627915764908,5.0123527868414476e-29,-5.0123527868414476e-29,-100.0,13.341967462798069,1.4301045372019328,10.718842938191461,3.912855985736938e-34,-3.912855985736938e-34,-100.0,13.341967462798069,1.430104537201931,10.718842938191443,11.708928340774307,1.4297756592256905,12.210986502041733,1.3438226158147907e-24,-1.3438226158147907e-24,-100.0,11.708928340774307,1.4297756592256938,12.210986502041768,11.708928340774307,1.429775659225692,12.210986502041752
2009-10-16,1255665600000,26.8643,21.43,0.245,19.5987039688772,12.360498922519165,1.6913790774808335,13.683744386720251,2.644751108055193e-29,-2.644751108055193e-29,-100.0,13.166265649045876,1.6915413509541215,12.847540798910607,1.8336861781936874e-34,-1.8336861781936874e-34,-100.0,13.166265649045876,1.6915413509541215,12.847540798910613,11.554732195992448,1.6912168040075477,14.636572923724838,7.856255709765906e-25,-7.856255709765906e-25,-100.0,11.554732195992448,1.691216804007551,14.636572923724874,11.554732195992448,1.6912168040075475,14.63657292372484
2009-10-19,1255924800000,27.1228,21.49,0.245,19.36483306873561,12.47943702890836,1.0128509710916411,8.116159156421823,5.9721716794855524e-30,-5.9721716794855524e-30,-100.0,13.292957193969006,1.013014806030995,7.620688092568284,3.117468677370507e-35,-3.117468677370507e-35,-100.0,13.292957193969006,1.0130148060309931,7.62068809256827,11.66591686384771,1.0126871361522871,8.680733353162932,2.2673884659908435e-25,-2.2673884659908435e-25,-100.0,11.66591686384771,1.0126871361522891,8.680733353162946,11.66591686384771,1.0126871361522873,8.680733353162932
2009-10-20,1256011200000,28.3943,20.9,0.245,22.547841713453845,13.06446527754998,-0.3645872775499779,-2.790678912641652,1.0342632320477048e-22,-1.0342632320477048e-22,-100.0,13.916122762130534,-0.3644157621305357,-2.618658719526445,1.247148632272324e-26,-1.247148632272324e-26,-100.0,13.916122762130534,-0.364415762130534,-2.618658719526433,12.21280779296942,-0.3647587929694218,-2.9866906869639216,2.601257374123946e-19,-2.601257374123946e-19,-100.0,12.21280779296942,-0.3647587929694165,-2.986690686963879,12.21280779296942,-0.36475879296942004,-2.986690686963908
2009-10-21,1256097600000,29.2743,22.22,0.24375,23.721205922417912,13.46934472091548,-1.2088667209154806,-8.974948269297222,9.942758327201239e-21,-9.942758327201239e-21,-100.0,14.347397791975732,-1.208690791975732,-8.424460027530102,2.8098628800480865e-24,-2.8098628800480865e-24,-100.0,14.347397791975732,-1.208690791975732,-8.424460027530102,12.591291649855233,-1.2090426498552351,-9.602213049120623,1.1974746752262422e-17,-1.1974746752262422e-17,-100.0,12.591291649855233,-1.2090426498552311,-9.602213049120595,12.591291649855233,-1.2090426498552347,-9.602213049120625
2009-10-22,1256184000000,29.3143,20.69,0.24375,23.69583606970568,13.487749047879289,-1.7003710478792868,-12.606781471417134,9.089073946896607e-21,-9.089073946896607e-21,-100.0,14.36700187855266,-1.7001948785526595,-11.834026980192325,2.5250877153151733e-24,-2.5250877153151733e-24,-100.0,14.36700187855266,-1.7001948785526595,-11.834026980192325,12.608496217205918,-1.7005472172059193,-13.487311951486356,1.1109524501418395e-17,-1.1109524501418395e-17,-100.0,12.608496217205918,-1.7005472172059155,-13.487311951486332,12.608496217205918,-1.7005472172059193,-13.48731195148636
2009-10-23,1256270400000,29.1343,22.27,0.24375,23.835547824248096,13.40492957654215,-2.1446515765421506,-15.998976826369654,1.486902744257301e-20,-1.486902744257301e-20,-100.0,14.278783488956476,-2.144476488956476,-15.018621793761785,4.535401848828963e-24,-4.535401848828963e-24,-100.0,14.278783488956476,-2.144476488956476,-15.018621793761785,12.531075664127824,-2.1448266641278257,-17.116061873824048,1.6763971927037678e-17,-1.6763971927037678e-17,-100.0,12.531075664127824,-2.144826664127825,-17.116061873824037,12.531075664127824,-2.1448266641278284,-17.116061873824066
2009-10-26,1256529600000,28.9257,24.31,0.24375,24.09760105538543,13.308951011425883,-1.8045290114258865,-13.55876214343773,3.674927151123328e-20,-3.674927151123328e-20,-100.0,14.176548177457786,-1.804355177457781,-12.727746944258952,1.3298320153565482e-23,-1.3298320153565482e-23,-100.0,14.176548177457786,-1.8043551774577828,-12.727746944258964,12.441353845393989,-1.8047028453939904,-14.505678946364212,3.5741931809200927e-17,-3.5741931809200927e-17,-100.0,12.441353845393989,-1.8047028453939848,-14.505678946364169,12.441353845393989,-1.8047028453939884,-14.505678946364199
2009-10-27,1256616000000,28.1957,24.83,0.2435,25.65633153926209,12.97306891639881,0.058353083601190285,0.4498016928548661,4.68087992769286e-18,-4.68087992769286e-18,-100.0,13.818770643265545,0.058522356734458825,0.4234990090307287,4.211099323558801e-21,-4.211099323558801e-21,-100.0,13.818770643265545,0.05852235673445705,0.42349900903071575,12.127367189532075,0.058183810467923536,0.4797728110199037,2.0714921126763673e-15,-2.0714921126763673e-15,-100.0,12.127367189532075,0.05818381046792709,0.479772811019933,12.127367189532075,0.05818381046792531,0.4797728110199184
2009-10-28,1256702400000,27.4857,27.91,0.24288,24.981295938560034,12.646384629605699,0.5727373703943002,4.528862494451566,6.1686830777017965e-19,-6.1686830777017965e-19,-100.0,13.470791039072047,0.5729019609279504,4.25291996042584,3.8198027305635375e-22,-3.8198027305635375e-22,-100.0,13.470791039072047,0.5729019609279504,4.25291996042584,11.821978220139346,0.5725727798606517,4.843290769096872,3.7705843816646647e-16,-3.7705843816646647e-16,-100.0,11.821978220139346,0.5725727798606535,4.843290769096886,11.821978220139346,0.5725727798606499,4.843290769096857
2009-10-29,1256788800000,28.05,24.76,0.2435,25.28647295828156,12.906031171596615,-0.24303117159661625,-1.8830821680601184,1.5859943033580669e-18,-1.5859943033580669e-18,-100.0,13.74736277317458,-0.2428627731745827,-1.7666135474978824,1.1670639830667732e-21,-1.1670639830667732e-21,-100.0,13.74736277317458,-0.2428627731745809,-1.7666135474978697,12.064699570018652,-0.2431995700186533,-2.0157946628278736,8.350622897033915e-16,-8.350622897033915e-16,-100.0,12.064699570018652,-0.2431995700186516,-2.0157946628278585,12.064699570018652,-0.2431995700186551,-2.0157946628278878
2009-10-30,1256875200000,26.9286,30.69,0.2435,28.171156968363338,12.390065989570644,1.2084900104293546,9.75370116225856,2.342667246089412e-15,-2.342667246089412e-15,-100.0,13.197762323483383,1.2086516765166149,9.158004568441164,6.746150560379635e-18,-6.746150560379635e-18,-100.0,13.197762323483383,1.2086516765166166,9.158004568441175,11.582369655658285,1.2083283443417177,10.432479537996944,3.790994869558755e-13,-3.790994869558755e-13,-100.0,11.582369655658665,1.2083283443413393,10.432479537993336,11.582369655658285,1.208328344341714,10.432479537996914
2009-11-02,1257138000000,27.0443,29.78,0.24156,28.130777682307208,12.443277210865796,0.6914007891342084,5.556420365934299,2.1552316575827324e-15,-2.1552316575827324e-15,-100.0,13.254445143595467,0.6915618564045332,5.217584356887961,6.1064001422404675e-18,-6.1064001422404675e-18,-100.0,13.254445143595467,0.6915618564045349,5.217584356887974,11.632109278136465,0.6912397218635373,5.9425139958303275,3.5370093913137963e-13,-3.5370093913137963e-13,-100.0,11.632109278136818,0.6912397218631856,5.94251399582712,11.632109278136465,0.6912397218635356,5.942513995830311
2009-11-03,1257224400000,26.9643,28.81,0.24156,28.149099166126014,12.406468634682668,0.894209365317332,7.207605900179701,2.2363279650800467e-15,-2.2363279650800467e-15,-100.0,13.215237043866965,0.8943699561330352,6.767717848452077,6.383133589130401e-18,-6.383133589130401e-18,-100.0,13.215237043866965,0.8943699561330334,6.767717848452063,11.597700225498734,0.8940487745012646,7.7088453496634335,3.646736222445369e-13,-3.646736222445369e-13,-100.0,11.597700225499098,0.8940487745009023,7.708845349660066,11.597700225498734,0.8940487745012629,7.708845349663418
2009-11-04,1257310800000,27.2586,27.72,0.24156,28.269759977509324,12.541878184316337,0.1470778156836623,1.1726937028266118,2.9346357507368346e-15,-2.9346357507368346e-15,-100.0,13.359473840743206,0.14724015925679268,1.102140406216788,8.790605124937601e-18,-8.790605124937601e-18,-100.0,13.359473840743206,0.14724015925679268,1.102140406216788,11.724282527889926,0.1469154721100736,1.2530871015824512,4.589785085527495e-13,-4.589785085527495e-13,-100.0,11.724282527890384,0.1469154721096153,1.2530871015784932,11.724282527889926,0.14691547211007183,1.253087101582436
2009-11-05,1257397200000,27.7186,25.43,0.24156,28.463401363889485,12.753527497369303,0.1970285026306975,1.5448941688590778,4.505538895380383e-15,-4.505538895380383e-15,-100.0,13.584920414182115,0.19719358581788704,1.4515623191433995,1.4564774786005024e-17,-1.4564774786005024e-17,-100.0,13.584920414182115,0.19719358581788704,1.4515623191433995,11.922134580557135,0.19686341944286312,1.6512430564566185,6.597319700369218e-13,-6.597319700369218e-13,-100.0,11.922134580557795,0.19686341944220764,1.6512430564510292,11.922134580557135,0.19686341944286667,1.6512430564566487
2009-11-06,1257483600000,27.7628,24.19,0.23906,28.314147974194576,12.773833436495755,0.5528545635042459,4.328023895510497,3.2879828098593486e-15,-3.2879828098593486e-15,-100.0,13.606553801134876,0.5530181988651233,4.06435168631015,1.0024143419190543e-17,-1.0024143419190543e-17,-100.0,13.606553801134876,0.553018198865125,4.064351686310164,11.941113071857133,0.5526909281428694,4.628470769994246,5.064643859771508e-13,-5.064643859771508e-13,-100.0,11.941113071857641,0.5526909281423631,4.62847076998981,11.941113071857133,0.5526909281428658,4.628470769994216
2009-11-09,1257742800000,28.78,23.15,0.23875,29.516258621965648,13.24184939517802,-0.16024939517801684,-1.2101738238797006,3.837407054803912e-14,-3.837407054803912e-14,-100.0,14.10507998433476,-0.16007998433475912,-1.134910149481928,1.8293575841249683e-16,-1.8293575841249683e-16,-100.0,14.10507998433476,-0.16007998433475912,-1.134910149481928,12.378618806025214,-0.1604188060252163,-1.2959346154769176,4.015714906774565e-12,-4.015714906774565e-12,-100.0,12.378618806029232,-0.1604188060292273,-1.2959346155089002,12.378618806025214,-0.16041880602521452,-1.2959346154769036
2009-11-10,1257829200000,28.9971,22.84,0.23875,29.47673699866063,13.341738398086047,-0.12877239808604735,-0.9651845527455442,3.586736852787921e-14,-3.586736852787921e-14,-100.0,14.211480709303453,-0.12860170930345305,-0.9049142164283048,1.6863667334644748e-16,-1.6863667334644748e-16,-100.0,14.211480709303453,-0.12860170930345127,-0.9049142164282924,12.471996086872366,-0.1289430868723649,-1.033860866971297,3.798574089371636e-12,-3.798574089371636e-12,-100.0,12.471996086876164,-0.12894308687616274,-1.033860867001433,12.471996086872366,-0.1289430868723649,-1.033860866971297
2009-11-11,1257915600000,29.0357,23.04,0.23875,29.46592739479505,13.359498487962835,0.8240235120371668,6.168072198066626,3.518342482776692e-14,-3.518342482776692e-14,-100.0,14.230398571964862,0.8241944280351383,5.7917873759268685,1.647946478745839e-16,-1.647946478745839e-16,-100.0,14.230398571964862,0.8241944280351383,5.7917873759268685,12.488598403964472,0.8238525960355291,6.59683792677647,3.738384948345178e-12,-3.738384948345178e-12,-100.0,12.488598403968213,0.8238525960317915,6.596837926744566,12.488598403964472,0.8238525960355272,6.5968379267764545
2009-11-12,1258002000000,28.8557,24.24,0.2375,28.43563841477438,13.276663410147233,1.3712585898527705,10.328337380344598,4.4249768608545045e-15,-4.4249768608545045e-15,-100.0,14.142165442916827,1.3714275570831729,9.69743680781262,1.4150669956146553e-17,-1.4150669956146553e-17,-100.0,14.142165442916827,1.3714275570831729,9.69743680781262,12.41116137737828,1.3710896226217173,11.047230641290273,6.540147558764186e-13,-6.540147558764186e-13,-100.0,12.411161377378932,1.371089622621069,11.047230641284466,12.41116137737828,1.371089622621719,11.047230641290287
2009-11-13,1258088400000,29.2071,23.36,0.2375,28.01792624712911,13.438344447943086,0.6612215520569169,4.92040931543562,1.8179833030800086e-15,-1.8179833030800086e-15,-100.0,14.314386423057352,0.6613925769426476,4.620474517002618,4.920401558727535e-18,-4.920401558727535e-18,-100.0,14.314386423057352,0.6613925769426494,4.6204745170026325,12.562302472829115,0.6610505271708824,5.26217648875007,3.104009781179052e-13,-3.104009781179052e-13,-100.0,12.562302472829426,0.6610505271705769,5.2621764887475075,12.562302472829115,0.6610505271708842,5.262176488750085
2009-11-16,1258347600000,29.5186,22.89,0.23688,28.08710354149147,13.581659158963818,0.7125968410361825,5.2467583871435375,2.139143495387977e-15,-2.139143495387977e-15,-100.0,14.467044761243606,0.7127692387563958,4.926847538799799,5.9549097577187575e-18,-5.9549097577187575e-18,-100.0,14.467044761243606,0.7127692387563941,4.926847538799786,12.696273556684387,0.7124244433156122,5.611287754118466,3.564525181040594e-13,-3.564525181040594e-13,-100.0,12.696273556684744,0.7124244433152604,5.611287754115539,12.696273556684387,0.7124244433156139,5.6112877541184805
2009-11-17,1258434000000,29.5714,22.41,0.23656,27.58295879597713,13.605948510460793,0.5300954895392067,3.8960568543357934,6.899106424328452e-16,-6.899106424328452e-16,-100.0,14.492918037657411,0.5302679623425863,3.6588074324630417,1.5568171225705609e-18,-1.5568171225705609e-18,-100.0,14.492918037657411,0.5302679623425881,3.658807432463055,12.718978983264305,0.5299230167356939,4.166395883136288,1.378513115620295e-13,-1.378513115620295e-13,-100.0,12.718978983264446,0.5299230167355571,4.166395883135168,12.718978983264305,0.5299230167356921,4.166395883136275
2009-11-18,1258520400000,29.4228,21.63,0.23656,27.674850041990666,13.537576909905713,1.1469110900942887,8.47205595009452,8.477607150126857e-16,-8.477607150126857e-16,-100.0,14.42008930379984,1.1470826962001637,7.954754454245268,1.9893501938972547e-18,-1.9893501938972547e-18,-100.0,14.42008930379984,1.1470826962001617,7.954754454245258,12.655064516011748,1.1467394839882523,9.061506423276997,1.6375582639865424e-13,-1.6375582639865424e-13,-100.0,12.655064516011914,1.1467394839880924,9.061506423275617,12.655064516011748,1.1467394839882523,9.061506423276995
2009-11-19,1258606800000,28.6443,22.63,0.23594,28.89044134014227,13.179377299461287,1.9784007005387119,15.011336693574894,1.1234101659354286e-14,-1.1234101659354286e-14,-100.0,14.038539671713428,1.978567328286566,14.093825814897444,4.27323521169589e-17,-4.27323521169589e-17,-100.0,14.038539671713428,1.978567328286568,14.093825814897457,12.320214927210555,1.9782340727894443,16.056814629266704,1.4290615499013313e-12,-1.4290615499013313e-12,-100.0,12.320214927211984,1.9782340727880143,16.056814629253232,12.320214927210555,1.978234072789439,16.056814629266658
2009-11-20,1258693200000,28.56,22.19,0.23594,28.89274493136877,13.140590472541284,1.5756095274587167,11.990401274213113,1.1253208258751584e-14,-1.1253208258751584e-14,-100.0,13.997224335177872,1.5757756648221282,11.257772448941061,4.2841771998408117e-17,-4.2841771998408117e-17,-100.0,13.997224335177872,1.5757756648221282,11.257772448941063,12.283956609906108,1.5754433900938911,12.825211290826378,1.4304302977538118e-12,-1.4304302977538118e-12,-100.0,12.283956609907536,1.5754433900924631,12.825211290813256,12.283956609906108,1.5754433900938931,12.825211290826394
2009-11-23,1258952400000,29.4114,21.16,0.23594,29.992543439465518,13.532323621292127,0.6683203787078718,4.9386963939904485,9.477663693089467e-14,-9.477663693089467e-14,-100.0,14.414494531220253,0.6684914687797452,4.637633788211333,5.315226682821108e-16,-5.315226682821108e-16,-100.0,14.414494531220253,0.6684914687797452,4.637633788211333,12.650152711372433,0.6681492886275677,5.281748796810212,8.617923634307725e-12,-8.617923634307725e-12,-100.0,12.650152711381052,0.6681492886189488,5.28174879673848,12.650152711372433,0.6681492886275624,5.2817487968101675
