Datetime,Timestamp,Price,VIX,1-Month-LIBOR,1-Month-VM,100-Calls,100-Calls-P,100-Calls-ROI,100-Puts,100-Puts-P,100-Puts-ROI,100-Straddles,100-Straddles-P,100-Straddles-ROI,98-Calls,98-Calls-P,98-Calls-ROI,98-Puts,98-Puts-P,98-Puts-ROI,102-Calls,102-Calls-P,102-Calls-ROI,102-Puts,102-Puts-P,102-Puts-ROI,100-Butterfly-Spreads,100-Butterfly-Spreads-P,100-Butterfly-Spreads-ROI,105-Calls,105-Calls-P,105-Calls-ROI,105-Puts,105-Puts-P,105-Puts-ROI,103-Calls,103-Calls-P,103-Calls-ROI,103-Puts,103-Puts-P,103-Puts-ROI,107-Calls,107-Calls-P,107-Calls-ROI,107-Puts,107-Puts-P,107-Puts-ROI,105-Butterfly-Spreads,105-Butterfly-Spreads-P,105-Butterfly-Spreads-ROI,95-Calls,95-Calls-P,95-Calls-ROI,95-Puts,95-Puts-P,95-Puts-ROI,100-Bear-Spreads,100-Bear-Spreads-P,100-Bear-Spreads-ROI,100-Bull-Spreads,100-Bull-Spreads-P,100-Bull-Spreads-ROI
2009-09-18,1253246400000,26.4314,23.92,0.24625,24.681579583250016,0.7485814260027439,-0.2513814260027445,-33.581039720029466,0.7432323243975532,-0.7432323243975532,-100.0,1.4918137504002968,-0.9946137504002976,-66.67144274098652,1.0358593237125788,-0.0100313237125782,-0.9684059874680052,0.5019892041394911,-0.5019892041394911,-100.0,0.5204812316642649,-0.5204812316642649,-100.0,1.0436531480269693,-1.0122251480269675,-96.98865470205149,0.05917770337135586,0.9666502966286448,1633.4704484265915,0.27993807430223416,-0.27993807430223416,-100.0,1.595891517616785,-0.7715215176167831,-48.344233245185116,0.4275790727241429,-0.4275790727241429,-100.0,1.2150114980707976,-0.9192694980707968,-75.65932499654681,0.1759470149427491,-0.1759470149427491,-100.0,2.020421476225195,-0.6674234762251956,-33.03387357929692,0.04364993906242365,-0.04364993906242365,-100.0,1.5749727605638029,0.24379723943619425,15.479457520834876,0.2483211140388724,-0.2483211140388724,-100.0,0.4949112103586808,4.505088789641318,910.2822274678947,0.46864335170050975,-0.46864335170050975,-100.00000000000001
2009-09-21,1253505600000,26.2886,24.06,0.24625,24.701132384312224,0.7451245576102536,0.01057544238974728,1.4192851761139904,0.7398043554091522,-0.7398043554091522,-100.0,1.4849289130194059,-0.729228913019405,-49.108674942332065,1.0308208204641094,0.25065117953589144,24.315688484351732,0.4998350223070282,-0.4998350223070282,-100.0,0.5182402470288654,-0.2883122470288644,-55.632932540803935,1.0385856407837366,-1.0385856407837366,-100.0,0.05881195227246749,-0.05881195227246749,-100.0,0.2789013000596929,-0.2789013000596929,-100.0,1.5877450877485335,-1.0290150877485331,-64.8098423159164,0.42581609465630704,-0.42581609465630704,-100.0,1.2089942863891636,-1.1760362863891665,-97.27393252631235,0.17538234444819967,-0.17538234444819967,-100.0,2.009891728093024,-0.9253897280930232,-46.041770069427024,0.043395838985120894,-0.043395838985120894,-100.0,1.566903182341978,0.503226817658021,32.11601222903071,0.24741899025092984,-0.24741899025092984,-100.0,0.4923853651582224,4.5076146348417785,915.464787096852,0.46622325755056077,-0.46622325755056077,-100.0
2009-09-22,1253592000000,26.3543,23.08,0.24625,24.280324313063307,0.7343118047374819,-0.12431180473747895,-16.929021695616168,0.7289783063819737,-0.7289783063819737,-100.0,1.4632901111194556,-0.8532901111194526,-58.313119499363204,1.0213682957223824,0.11571770427762118,11.329674590670312,0.4890554673339889,-0.4890554673339889,-100.0,0.5072235158339087,-0.4243095158339063,-83.65336041967882,1.0288693475112964,-1.0288693475112964,-100.0,0.05996820208132725,-0.05996820208132725,-100.0,0.26937599153499825,-0.26937599153499825,-100.0,1.5814908182617167,-0.8737758182617199,-55.25013538947535,0.4150932667201683,-0.4150932667201683,-100.0,1.2002287634139959,-1.019599763414,-84.95045232158867,0.1675565120002398,-0.1675565120002398,-100.0,2.006650668759846,-0.7718496687598488,-38.46457586147113,0.04389779565041163,-0.04389779565041163,-100.0,1.5613786115404054,0.3663363884595974,23.46236753545521,0.2385967881026785,-0.2385967881026785,-100.0,0.4903815182792952,4.509618481720705,919.6142826802593,0.46493581320248367,-0.46493581320248367,-100.0
2009-09-23,1253678400000,26.5,23.49,0.24625,24.062353604465088,0.7317696634990973,0.02683033650090394,3.6665002444361434,0.7264066788468444,-0.7264066788468444,-100.0,1.4581763423459415,-0.6995763423459405,-47.97611386428399,1.0207567553321921,0.2678432446678105,26.23967397410409,0.4855010303729834,-0.4855010303729834,-100.0,0.5036216386992507,-0.27502163869925056,-54.608781189301936,1.0281513943539515,-1.0281513943539515,-100.0,0.06083906703324792,-0.06083906703324792,-100.0,0.2655746520376896,-0.2655746520376896,-100.0,1.5849435181528264,-1.0185435181528248,-64.26371075607081,0.411263037420424,-0.411263037420424,-100.0,1.2007391632286009,-1.164339163228604,-96.9685339568568,0.1642308926146372,-0.1642308926146372,-100.0,2.0134924990367224,-0.9170924990367232,-45.547351156037124,0.044344625959682034,-0.044344625959682034,-100.0,1.5651285658660117,0.5184714341339891,33.12644375940518,0.2350337304463741,-0.2350337304463741,-100.0,0.4913729484004703,4.50862705159953,917.5570340768917,0.46619501146140774,-0.46619501146140774,-100.00000000000001
2009-09-24,1253764800000,26.26,24.95,0.24625,23.92254294892907,0.7209461117482583,0.7376538882517387,102.31747924445627,0.7156316975230421,-0.7156316975230421,-100.0,1.4365778092713004,0.0220221907286966,1.5329619173128737,1.007536941777662,0.9762630582223366,96.89600626452992,0.4771288158369504,-0.4771288158369504,-100.0,0.4949911734463264,0.438408826553669,88.56901901932746,1.014770470936611,-1.014770470936611,-100.0,0.060635891727471865,-0.060635891727471865,-100.0,0.2598190071946824,-0.1142190071946878,-43.9609897782049,1.5672388722582085,-1.5672388722582085,-100.0,0.4036504159632735,0.26714958403672284,66.18340362642654,1.1859765693113005,-1.1859765693113005,-100.0,0.16005999420909767,-0.16005999420909767,-100.0,1.9925735709881207,-1.6129735709881174,-80.94926051780567,0.044072395783006264,0.62672760421699,1422.041150888938,1.5478634388101682,1.2237365611898277,79.05972390758873,0.2298147452962125,-0.2298147452962125,-100.0,0.4858169522268296,4.5141830477731695,929.194221626396,0.46112710455357586,-0.46112710455357586,-100.0
2009-09-25,1253851200000,26.0528,25.61,0.24625,23.842493027903927,0.7128739786987149,0.9971260213012824,139.8740943134778,0.7076014969421767,-0.7076014969421767,-100.0,1.4204754756408915,0.2895245243591056,20.38222618581131,0.997329955646384,1.2337260443536149,123.70289665610407,0.4711069235249781,-0.4711069235249781,-100.0,0.4887748149780631,0.7001691850219327,143.24984912599422,1.0044528835863975,-1.0044528835863975,-100.0,0.060356813227017136,-0.060356813227017136,-100.0,0.2558701234740095,0.15148987652598755,59.20576989183946,1.5529740176296407,-1.5529740176296407,-100.0,0.39825879167311307,0.5301572083268855,133.118770862448,1.1744121354638786,-1.1744121354638786,-100.0,0.15727945214329964,-0.15727945214329964,-100.0,1.9753338966638048,-1.861637896663801,-94.24421358879991,0.043797996868393696,0.8846180031316013,2019.768177503057,1.5338993472411353,1.4787406527588622,96.40402125592651,0.22625048957242466,-0.22625048957242466,-100.0,0.481351007369752,4.518648992630248,938.7430219210547,0.45700385522470544,-0.45700385522470544,-100.0
2009-09-28,1254110400000,26.5931,24.88,0.24625,19.76917440310233,0.6038403671317774,1.583059632868224,262.1652541031179,0.598458541201369,-0.598458541201369,-100.0,1.2022989083331463,0.9846010916668548,81.89320349894477,0.9018504137663506,1.8169115862336511,201.46485032321254,0.3647142243545503,-0.3647142243545503,-100.0,0.3799083404771011,1.2751296595228998,335.6413965330561,0.9062808780280848,-0.9062808780280848,-100.0,0.07407801997989694,-0.07407801997989694,-100.0,0.16757337063347233,0.6896716293665266,411.56397747409545,1.4915774534065491,-1.4915774534065491,-100.0,0.2940758261946197,1.095031173805383,372.3635458157959,1.0863255454862966,-1.0863255454862966,-100.0,0.08920709478364941,0.2361759052163528,264.75013651004025,1.944965541038112,-1.944965541038112,-100.0,0.04813617971132445,-0.04813617971132445,-100.0,1.4799460966263602,2.03660890337364,137.61372174407106,0.14517836199247205,-0.14517836199247205,-100.0,0.453280179208897,4.546719820791103,1003.0705134132324,0.436266996498305,-0.436266996498305,-99.99999999999999
2009-09-29,1254196800000,26.4828,25.19,0.24625,18.78602399525018,0.5715715411458735,1.9427284588541247,339.8924402288098,0.5662120373742248,-0.5662120373742248,-100.0,1.1377835785200985,1.3765164214799004,120.9822718016654,0.8705870190520669,2.173368980947931,249.6440830595417,0.33567870535585703,-0.33567870535585703,-100.0,0.3501052496707331,1.6345387503292628,466.870677279622,0.8742945558236528,-0.8742945558236528,-100.0,0.07754918643105313,-0.07754918643105313,-100.0,0.14615878297679785,1.044001217023201,714.2924946145262,1.4646713040165658,-1.4646713040165658,-100.0,0.266625145937784,1.4531908540622145,545.0314331572126,1.0555888570529852,-1.0555888570529852,-100.0,0.0742223352155067,0.5862816647844928,789.8992440512781,1.9222836661798404,-1.9222836661798404,-100.0,0.04852991519969496,-0.04852991519969496,-100.0,1.4550166862720886,2.3834233137279104,163.80728387620766,0.12578515768902587,-0.12578515768902587,-100.0,0.4404268796851989,4.559573120314801,1035.262226404941,0.42541275816907564,-0.42541275816907564,-100.0
2009-09-30,1254283200000,26.4786,25.61,0.24563000000000001,18.82606941554057,0.5726864540248382,1.98441354597516,346.5096008520385,0.567341290712772,-0.567341290712772,-100.0,1.1400277447376101,1.4170722552623882,124.3015586071147,0.8715575937995297,2.2151144062004704,254.15582652934552,0.3367473337537046,-0.3367473337537046,-100.0,0.3511909012821661,1.6763370987178303,477.329307962614,0.8753108347038605,-0.8753108347038605,-100.0,0.07737558703201941,-0.07737558703201941,-100.0,0.14696067939284066,1.086209320607157,739.1156090831688,1.4652782579151769,-1.4652782579151769,-100.0,0.2676396593802206,1.4951023406197788,558.6251096276322,1.0564921411687962,-1.0564921411687962,-100.0,0.07478235736141192,0.6288156426385876,840.8609528041701,1.9225650326174983,-1.9225650326174983,-100.0,0.04850065795595121,-0.04850065795595121,-100.0,1.4555241326701918,2.425505867329804,166.64140517410445,0.1265162275237346,-0.1265162275237346,-100.0,0.44082506318903736,4.5591749368109635,1034.2367795126634,0.42572577463199757,-0.42572577463199757,-100.0
2009-10-01,1254369600000,25.8371,28.27,0.24563000000000001,20.43789525965,0.6064185451837947,2.4121814548162046,397.7750142989303,0.6012028797403737,-0.6012028797403737,-100.0,1.2076214249241684,1.8109785750758312,149.96244168072374,0.8945685404540953,2.6407734595459047,295.2007968227244,0.3727151883195443,-0.3727151883195443,-100.0,0.3879297995974742,2.1139282004025244,544.925448520838,0.8993518208451867,-0.8993518208451867,-100.0,0.06966124968398013,-0.06966124968398013,-100.0,0.17699171870882854,1.549753281291169,875.6077926112965,1.4633702699932414,-1.4633702699932414,-100.0,0.3033175177433787,1.94016948225662,639.6496637223893,1.073058382336658,-1.073058382336658,-100.0,0.09696799487393992,1.1130350051260605,1147.8374968699984,1.89998423284948,-1.89998423284948,-100.0,0.04630207519966152,-0.04630207519966152,-100.0,1.4507776675195707,2.8596773324804268,197.11341003543882,0.15396778534832034,-0.15396778534832034,-100.0,0.4472350943920533,4.5527649056079476,1017.980244103322,0.4294268264749661,-0.4294268264749661,-100.0
2009-10-02,1254456000000,26.4143,28.68,0.24438000000000001,20.782351253241735,0.6303533031963511,2.1624466968036486,343.05312367500363,0.6250482524663656,-0.6250482524663656,-100.0,1.2554015556627167,1.537398444337283,122.46268434211893,0.9242367941246457,2.3968492058753554,259.33280530618094,0.390751844409257,-0.390751844409257,-100.0,0.4065280261704878,1.8579859738295104,457.03760976378965,0.9294028744259002,-0.9294028744259002,-100.0,0.07005821390243128,-0.07005821390243128,-100.0,0.1885400828164592,1.2835449171835407,680.7809236156172,1.5036847795499708,-1.5036847795499708,-100.0,0.3194151055281349,1.6809558944718663,526.2606136589878,1.106379903276249,-1.106379903276249,-100.0,0.10473762979402146,0.8390613702059772,801.1078462020645,1.9480622255129347,-1.9480622255129347,-100.0,0.04707256968923795,-0.04707256968923795,-100.0,1.4901014856265429,2.623413514373457,176.05602971870002,0.16434668743305547,-0.16434668743305547,-100.0,0.4607015650333102,4.539298434966691,985.3012838448864,0.4418132203798919,-0.4418132203798919,-100.0
2009-10-05,1254715200000,26.5748,26.84,0.24438000000000001,20.767244348625677,0.633724576296478,2.310075423703521,364.5235659320224,0.628387290729977,-0.628387290729977,-100.0,1.262111867026455,1.6816881329735445,133.24398390577014,0.9294242786461098,2.5458717213538904,273.9192185793184,0.3926977387909396,-0.3926977387909396,-100.0,0.4085591444138412,2.0037448555861577,490.4418082382969,0.9346111131360146,-0.9346111131360146,-100.0,0.0705342704669949,-0.0705342704669949,-100.0,0.1893485633720715,1.4257114366279282,752.9560358091513,1.5124844135272433,-1.5124844135272433,-100.0,0.3209434829313711,1.8256125170686293,568.8267916812657,1.1126900787978755,-1.1126900787978755,-100.0,0.1051240843499066,0.9784399156500924,930.7476223938797,1.9596491887937475,-1.9596491887937475,-100.0,0.04737044053713469,-0.04737044053713469,-100.0,1.4988479151692502,2.773692084830749,185.05493831357416,0.1650374938810728,-0.1650374938810728,-100.0,0.4633497968489042,4.536650203151097,979.0983472968852,0.44437601292440654,-0.44437601292440654,-100.0
2009-10-06,1254801600000,27.1443,25.7,0.24438000000000001,21.407861335769926,0.6671826206125129,1.7599173793874865,263.7834567350958,0.6617309566074088,-0.6617309566074088,-100.0,1.3289135772199216,1.0981864227800775,82.63791126865273,0.967929941218756,2.0020560587812426,206.8389429363432,0.4197013104937568,-0.4197013104937568,-100.0,0.4363615951854936,1.4478524048145032,331.8010615024526,0.9736868979002936,-0.9736868979002936,-100.0,0.06992629517922389,-0.06992629517922389,-100.0,0.2081518934090872,0.8617331065909122,413.99244199874863,1.5596426462037307,-1.5596426462037307,-100.0,0.3457505120981459,1.2670204879018527,366.4551298024375,1.15446429817289,-1.15446429817289,-100.0,0.11840898628179185,0.4085900137182081,345.06672723794645,2.012676705796327,-2.012676705796327,-100.0,0.047855711561763326,-0.047855711561763326,-100.0,1.5444472282309398,2.23986777176906,145.02714827846057,0.1820531474260907,-0.1820531474260907,-100.0,0.4796778091813181,4.520322190818682,942.3663351310048,0.45903072720342564,-0.45903072720342564,-100.0
2009-10-07,1254888000000,27.1786,24.68,0.24438000000000001,20.907032948443998,0.6524662232345158,1.5917337767654836,243.95650228063488,0.6470076704138812,-0.6470076704138812,-100.0,1.299473893648397,0.9447261063516024,72.70066070347852,0.954597227294908,1.8331747727050924,192.03646525350345,0.4056758455306877,-0.4056758455306877,-100.0,0.4219982137402916,1.2786297862597067,302.99412287242717,0.9600024898632462,-0.9600024898632462,-100.0,0.0716629945661682,-0.0716629945661682,-100.0,0.19684754769369306,0.6884224523063054,349.7236619770002,1.550046067232028,-1.550046067232028,-100.0,0.3321418094216941,1.0967001905783054,330.19034625234787,1.1418775000164378,-1.1418775000164378,-100.0,0.1098871362576488,0.2318108637423486,210.95359442148828,2.006548484739575,-2.006548484739575,-100.0,0.04833385029195675,-0.04833385029195675,-100.0,1.5358223242071989,2.0673076757927973,134.60591392692209,0.17170669902760327,-0.17170669902760327,-100.0,0.4753009713862779,4.524699028613722,951.9650286884204,0.4556186755408227,-0.4556186755408227,-100.0
2009-10-08,1254974400000,27.0386,24.18,0.24438000000000001,20.943048800665128,0.6502184650087486,0.9554815349912538,146.9477700819213,0.6447880298025233,-0.6447880298025233,-100.0,1.2950064948112718,0.3106935051887305,23.991656137138484,0.9507200471880068,1.195751952811996,125.77329744426157,0.4046262206859055,-0.4046262206859055,-100.0,0.4208902631322662,0.6440377368677357,153.0179700701094,0.9561232192219116,-0.9561232192219116,-100.0,0.07117338030277587,-0.07117338030277587,-100.0,0.1966552459550588,0.0571147540449406,29.04308693498719,1.5428832889885236,-1.5428832889885236,-100.0,0.33143316165812386,0.4631088383418796,139.72917979148394,1.1369978133957126,-1.1369978133957126,-100.0,0.10993299776383968,-0.10993299776383968,-100.0,1.9968244320931767,-1.7098224320931799,-85.62707890652426,0.04805566751184598,0.7464863324881574,1553.3783446128275,1.5286617672221254,1.4289682327778763,93.47837850190945,0.17157285377620998,-0.17157285377620998,-100.0,0.4732151760263133,4.526784823973687,956.6017856794124,0.4535632190536898,-0.4535632190536898,-100.0
2009-10-09,1255060800000,27.21,23.12,0.245,20.956828110761585,0.6547756258837705,0.6952243741162274,106.17749754778394,0.6492969035544629,-0.6492969035544629,-100.0,1.3040725294382334,0.045927470561764494,3.5218494006272083,0.9571556797538818,0.937044320246116,97.89884133446957,0.4075865318711625,-0.4075865318711625,-100.0,0.4239738291661759,0.381826170833822,90.05890094319142,0.9625855323902854,-0.9625855323902854,-100.0,0.07157825715251677,-0.07157825715251677,-100.0,0.19822138983976867,-0.19822138983976867,-100.0,1.5529687313939995,-1.5424687313939955,-99.32387563331177,0.3339244487923523,0.1997755512076473,59.82657212736042,1.1445813647931615,-1.1445813647931615,-100.0,0.11086766487972977,-0.11086766487972977,-100.0,2.0097054319873706,-1.4550054319873666,-72.39894010479593,0.04834933399254472,0.4853506660074514,1003.8414719058812,1.538651825756748,1.171848174243248,76.16071125557619,0.17294703954390656,-0.17294703954390656,-100.0,0.4763498640105564,4.523650135989443,949.6486674527937,0.4565542360440018,-0.4565542360440018,-100.00000000000001
2009-10-12,1255320000000,27.2586,23.01,0.24438000000000001,20.503714154740628,0.6418195426094933,1.510980457390506,235.42138515246842,0.6363449225806246,-0.6363449225806246,-100.0,1.2781644651901178,0.8746355348098813,68.42902917660018,0.9456798033380168,1.752292196661983,185.29445066679267,0.3951426757097245,-0.3951426757097245,-100.0,0.4112215654521272,1.1964064345478709,290.9396138386988,0.9508094530226856,-0.9508094530226856,-100.0,0.07326228357115737,-0.07326228357115737,-100.0,0.18821541934867086,0.601654580651326,319.6627474695657,1.545397068318369,-1.545397068318369,-100.0,0.32183343903355954,1.0132085609664383,314.82389275925567,1.1339525804038324,-1.1339525804038324,-100.0,0.1033952345279796,0.14130276547202006,136.66274477454988,2.0056393910970907,-2.0056393910970907,-100.0,0.04879783486419742,-0.04879783486419742,-100.0,1.531935199873658,1.98379480012634,129.49599958862152,0.1638043108462366,-0.1638043108462366,-100.0,0.47254061173438794,4.527459388265612,958.1101128320516,0.4536041232608224,-0.4536041232608224,-100.0
2009-10-13,1255406400000,27.1457,22.99,0.245,19.62556193752329,0.6119178584833893,1.4480821415166094,236.64649126365018,0.6064520829326856,-0.6064520829326856,-100.0,1.218369941416075,0.8416300585839238,69.0783669207829,0.9164405093562956,1.6864734906437029,184.02432819433918,0.3681700493166069,-0.3681700493166069,-100.0,0.3835549219562804,1.1335310780437189,295.5329245319721,0.9208938308945598,-0.9208938308945598,-100.0,0.07615971434579727,-0.07615971434579727,-100.0,0.16789622842670315,0.5348187715732946,318.5412659860762,1.5194421640984643,-1.5194421640984643,-100.0,0.2962270542025109,0.9494019457974864,320.49805455933915,1.104968305385288,-1.104968305385288,-100.0,0.08879892866033856,0.07100207133965952,79.95825221185594,1.9831495488210853,-1.9831495488210853,-100.0,0.04923352600944314,-0.04923352600944314,-100.0,1.5078115186513197,1.9094734813486767,126.63873817973145,0.14533403187815086,-0.14533403187815086,-100.0,0.4611180510545347,4.538881948945465,984.3210298459272,0.44402163005668616,-0.44402163005668616,-99.99999999999999
2009-10-14,1255492800000,27.3271,22.86,0.245,19.566792756081927,0.6141710714705084,1.2287289285294918,200.06297684903146,0.6086687711042718,-0.6086687711042718,-100.0,1.2228398425747802,0.6200601574252199,50.706571362578224,0.9208631218109388,1.4685788781890636,159.47852003248912,0.3689288674520306,-0.3689288674520306,-100.0,0.3843733181749318,0.9119846818250659,237.2653456164232,0.9253029718013756,-0.9253029718013756,-100.0,0.07689429704485384,-0.07689429704485384,-100.0,0.16772393011735787,0.3088210698826401,184.1246324639277,1.5283015147328136,-1.5283015147328136,-100.0,0.2965811212560858,0.7265058787439145,244.96025764114842,1.1107267518788608,-1.1107267518788608,-100.0,0.08846874413947338,-0.08846874413947338,-100.0,1.9954782827476016,-1.9254812827476009,-96.49221940398064,0.049602005160843454,0.9734849948391568,1962.5920195815795,1.516711752956546,1.6925432470434532,111.59294069846537,0.14512956760862486,-0.14512956760862486,-100.0,0.4635392034956469,4.536460796504353,978.6574171707474,0.44644714135315056,-0.44644714135315056,-100.0
2009-10-15,1255579200000,27.2228,21.72,0.245,19.698974398404342,0.6159404329485643,0.8169595670514358,132.636132221516,0.6104591333445128,-0.6104591333445128,-100.0,1.2263995662930771,0.20650043370692286,16.83794086221772,0.9211616389473639,1.0561943610526363,114.65896064230137,0.37133396533539204,-0.37133396533539204,-100.0,0.3868162802342852,0.5016277197657146,129.6811291039485,0.9256813546381544,-0.9256813546381544,-100.0,0.07609705328452065,-0.07609705328452065,-100.0,0.16998770706224153,-0.09822770706224393,-57.78518268163801,1.52537234247799,-1.52537234247799,-100.0,0.2990929722175597,0.3171230277824417,106.02824447234651,1.1101312336253848,-1.1101312336253848,-100.0,0.0902060089504224,-0.0902060089504224,-100.0,1.9899370183740888,-1.51724101837409,-76.24568035895814,0.04932356704349905,0.5668924329564988,1149.3338112723065,1.5135611545653944,1.2804788454346046,84.60040359600023,0.14721391994154231,-0.14721391994154231,-100.0,0.4632452134029705,4.5367547865970295,979.3419673503611,0.44595272588632273,-0.44595272588632273,-99.99999999999999
2009-10-16,1255665600000,26.8643,21.43,0.245,19.5987039688772,0.6047497332695055,1.0895502667304928,180.16548115531572,0.5993406174932758,-0.5993406174932758,-100.0,1.2040903507627814,0.490209649237217,40.71203202705455,0.9061759335724916,1.3254100664275086,146.26409920226376,0.3635890001117836,-0.3635890001117836,-100.0,0.37879497107006976,0.7782190289299269,205.44597694407383,0.9105636729783128,-0.9105636729783128,-100.0,0.07547143810355017,-0.07547143810355017,-100.0,0.16557394629439234,0.18551105370560528,112.0412105028677,1.5031093747293518,-1.5031093747293518,-100.0,0.2924258527421735,0.5959451472578259,203.79359132219398,1.0927834634926583,-1.0927834634926583,-100.0,0.08746299228269194,-0.08746299228269194,-100.0,1.9621762384021253,-1.7759752384021257,-90.51048543164343,0.04874095243608073,0.8396300475639187,1722.637752442397,1.4916525740513258,1.5458624259486695,103.63421434993471,0.1432989140639096,-0.1432989140639096,-100.0,0.4560417034293662,4.543958296570634,996.3909577568761,0.43917578697511317,-0.43917578697511317,-100.0
2009-10-19,1255924800000,27.1228,21.49,0.245,19.36483306873561,0.6033175453243835,0.4124824546756152,68.36904676024915,0.5978563806792749,-0.5978563806792749,-100.0,1.2011739260036585,-0.18537392600365976,-15.43272976465651,0.9081804357073652,0.650075564292635,71.58000092639115,0.3603724943551612,-0.3603724943551612,-100.0,0.37555375262083857,0.09779024737915876,26.038948272176746,0.9124393646828288,-0.9124393646828288,-100.0,0.07709909767943658,-0.07709909767943658,-100.0,0.1620776978908518,-0.1620776978908518,-100.0,1.512483475013486,-1.1721434750134847,-77.49793596938528,0.2888298956613617,-0.08671389566136156,-30.022479308384746,1.0968888960769014,-1.0968888960769014,-100.0,0.08468758280509325,-0.08468758280509325,-100.0,1.977440136634829,-1.0946441366348267,-55.356625788817645,0.04936208268475134,0.1527539173152453,309.4559812048473,1.5013853398301082,0.8705546601698906,57.98342617814557,0.14005723341725762,-0.14005723341725762,-100.0,0.4577991472620173,4.542200852737984,992.1820256555203,0.44123984743353173,-0.44123984743353173,-100.00000000000001
2009-10-20,1256011200000,28.3943,20.9,0.245,22.547841713453845,0.7349126886429307,-0.7349126886429307,-100.0,0.7291955079948238,-0.3676955079948243,-50.4248180307543,1.4641081966377545,-1.1026081966377548,-75.30920181785986,1.0472673081497879,-0.8408813081497861,-80.29290149764867,0.47377847111464,-0.47377847111464,-100.0,0.4920627305281293,-0.4920627305281293,-100.0,1.0541172062670583,-0.12473120626705735,-11.832764471112995,0.06950466139205602,0.13688133860794593,196.93835761005616,0.2458975692901237,-0.2458975692901237,-100.0,1.6596095296096107,0.1216054703903886,7.327354309600391,0.3953623941921904,-0.3953623941921904,-100.0,1.2413026981246351,-0.02797369812463657,-2.253575873709076,0.1454356529134948,-0.1454356529134948,-100.0,2.126919269620018,0.22218173037998312,10.446176004586988,0.049002908525437816,-0.049002908525437816,-100.0,1.6413993257145592,-0.5831843257145586,-35.529704233348454,0.2162530040988555,-0.2162530040988555,-100.0,0.5129425038959683,4.487057496104033,874.7681196280954,0.48901511935280695,-0.48901511935280695,-100.0
2009-10-21,1256097600000,29.2743,22.22,0.24375,23.668598601476358,0.7951751332918578,-0.7951751332918578,-100.0,0.7893108353002276,0.4163891646997726,52.75350927387079,1.5844859685920856,-0.37878596859208535,-23.90592129564014,1.1151097941705714,-1.1151097941705714,-100.0,0.5238767821387764,0.09633721786122428,18.389289456180613,0.5435523788193315,-0.5435523788193315,-100.0,1.1230567948678711,0.6681292051321286,59.49202285987101,0.06831190640618723,-0.06831190640618723,-100.0,0.2828724070900339,-0.2828724070900339,-100.0,1.7404298941988223,0.9289851058011784,53.376761046087466,0.4421036134379719,-0.4421036134379719,-100.0,1.3142923865065903,0.769636613493411,58.559010262481785,0.17303250939590153,-0.17303250939590153,-100.0,2.2159587105448573,1.038942289455143,46.88455089488962,0.04939130865380559,-0.04939130865380559,-100.0,1.7192654260914075,-1.4612504260914108,-84.99271862945733,0.249979342999362,-0.249979342999362,-100.0,0.5393314923008656,4.4606685076991335,827.0736219517391,0.5123027262018239,-0.5123027262018239,-100.0
2009-10-22,1256184000000,29.3143,20.69,0.24375,23.69583606970568,0.7971742379089353,-0.7971742379089353,-100.0,0.7913019270213635,0.9058980729786352,114.48197483716957,1.5884761649302988,0.10872383506969996,6.844536762342335,1.1174970001072142,-1.1174970001072142,-100.0,0.525456135437393,0.5854578645626045,111.41897964047287,0.5451791299940361,-0.5451791299940361,-100.0,1.1254753728887188,1.158010627111281,102.89080107893034,0.06832765428337972,-0.06832765428337972,-100.0,0.28398277947040906,-0.28398277947040906,-100.0,1.7435318530384585,1.4193831469615432,81.40850105422392,0.4435512137636497,-0.4435512137636497,-100.0,1.316931733549449,1.259697266450548,95.6539533796,0.17384518010607852,-0.17384518010607852,-100.0,2.2195628074563807,1.5296381925436189,68.91619319827153,0.049430834928910095,-0.049430834928910095,-100.0,1.7222817683574156,-1.7222817683574156,-100.0,0.25098807301422443,-0.01950307301422516,-7.770517849714655,0.5403138540071389,4.459686145992861,825.3880800794599,0.5131914584385262,-0.5131914584385262,-100.0
2009-10-23,1256270400000,29.1343,22.27,0.24375,23.835547824248096,0.796931575284491,-0.796931575284491,-100.0,0.7910953224286565,1.350404677571344,170.70062725508376,1.5880268977131475,0.5534731022868531,34.852879575521484,1.1150387704590408,-1.1150387704590408,-100.0,0.5266332426603171,1.0321807573396846,195.99612666408336,0.5463396294104559,-0.5463396294104559,-100.0,1.1230726514975051,1.6011133485024978,142.56542943749656,0.06751524930051467,-0.06751524930051467,-100.0,0.28593580021037823,-0.28593580021037823,-100.0,1.7365227347117551,1.861692265288248,107.2080559657786,0.44513061446451374,-0.44513061446451374,-100.0,1.3131482740230034,1.7023807259769974,129.6411654078887,0.17572549684184136,-0.17572549684184136,-100.0,2.2088817062861,1.9720192937139025,89.27681768117655,0.04898451088559863,-0.04898451088559863,-100.0,1.7151143284409007,-1.7151143284409007,-100.0,0.2528548882278585,0.43193011177214297,170.82134136276298,0.5382404342007979,4.461759565799202,828.9528772442021,0.5109957750741128,-0.5109957750741128,-100.0
